lambda,G_mM,mean_UMP,UT_capacity,UR_capacity,E0,E1,E2
2.000000000000000000e+00,2.142196073499449006e-03,2.996377037361676710e+00,9.579496418516937339e-01,1.158270711111706718e-03,9.589059850465655455e-01,3.946941875606477940e-02,1.624596197369597298e-03
2.000000000000000000e+00,2.171826178141440800e-03,2.996372221511579781e+00,9.573851039006637809e-01,1.159128715761832120e-03,9.583394342720656933e-01,3.999170362959812708e-02,1.668862098336205621e-03
2.000000000000000000e+00,2.201866115997094548e-03,2.996367324300404089e+00,9.568128324084557157e-01,1.160001544925118614e-03,9.577651231312660496e-01,4.052055723158697054e-02,1.714319637146865605e-03
2.000000000000000000e+00,2.232321555735655629e-03,2.996362344192171179e+00,9.562327234745603421e-01,1.160889478846043564e-03,9.571829473830181234e-01,4.105605234165406875e-02,1.761000275327871808e-03
2.000000000000000000e+00,2.263198244433422841e-03,2.996357279618227398e+00,9.556446718852160682e-01,1.161792803444263843e-03,9.565928014691350567e-01,4.159826225228114432e-02,1.808936278583726321e-03
2.000000000000000000e+00,2.294502008658230296e-03,2.996352128976479179e+00,9.550485711001590605e-01,1.162711810431151091e-03,9.559945785011181307e-01,4.214726076267543559e-02,1.858160736206395085e-03
2.000000000000000000e+00,2.326238755568954628e-03,2.996346890630597670e+00,9.544443132393751750e-01,1.163646797428505558e-03,9.553881702468861592e-01,4.270312217221156059e-02,1.908707580902528275e-03
2.000000000000000000e+00,2.358414474030228782e-03,2.996341562909218048e+00,9.538317890698682078e-01,1.164598068089483466e-03,9.547734671175200916e-01,4.326592127343462796e-02,1.960611609045302597e-03
2.000000000000000000e+00,2.391035235742553638e-03,2.996336144105100630e+00,9.532108879924507949e-01,1.165565932221769531e-03,9.541503581540323742e-01,4.383573334461016158e-02,2.013908501357560953e-03
2.000000000000000000e+00,2.424107196388064663e-03,2.996330632474286215e+00,9.525814980285587374e-01,1.166550705913009392e-03,9.535187310141606254e-01,4.441263414180659369e-02,2.068634844032939644e-03
2.000000000000000000e+00,2.457636596792129625e-03,2.996325026235222566e+00,9.519435058071081812e-01,1.167552711658537525e-03,9.528784719592030550e-01,4.499669989049537300e-02,2.124828150301618854e-03
2.000000000000000000e+00,2.491629764101031558e-03,2.996319323567867343e+00,9.512967965513954294e-01,1.168572278491420997e-03,9.522294658408990697e-01,4.558800727665361652e-02,2.182526882447329356e-03
2.000000000000000000e+00,2.526093112975914302e-03,2.996313522612774172e+00,9.506412540660514887e-01,1.169609742114844026e-03,9.515715960883647240e-01,4.618663343735308208e-02,2.241770474282134967e-03
2.000000000000000000e+00,2.561033146803263875e-03,2.996307621470148064e+00,9.499767607240616751e-01,1.170665445036861083e-03,9.509047446950941174e-01,4.679265595082041790e-02,2.302599354085593103e-03
2.000000000000000000e+00,2.596456458922134693e-03,2.996301618198883521e+00,9.493031974538577167e-01,1.171739736707534370e-03,9.502287922060334013e-01,4.740615282595188329e-02,2.365054968014719278e-03
2.000000000000000000e+00,2.632369733868326640e-03,2.996295510815574659e+00,9.486204437264953437e-01,1.172832973658486256e-03,9.495436177047432702e-01,4.802720249126564422e-02,2.429179803991126339e-03
2.000000000000000000e+00,2.668779748635793578e-03,2.996289297293499132e+00,9.479283775429254710e-01,1.173945519644879884e-03,9.488490988006532678e-01,4.865588378327512231e-02,2.495017416071707884e-03
2.000000000000000000e+00,2.705693373955501448e-03,2.996282975561577633e+00,9.472268754213712949e-01,1.175077745789855285e-03,9.481451116164251181e-01,4.929227593426581400e-02,2.562612449309082264e-03
2.000000000000000000e+00,2.743117575591947147e-03,2.996276543503309409e+00,9.465158123848239624e-01,1.176230030731435739e-03,9.474315307754348492e-01,4.993645855945733070e-02,2.632010665107848302e-03
2.000000000000000000e+00,2.781059415657639606e-03,2.996269998955671809e+00,9.457950619486659161e-01,1.177402760771922375e-03,9.467082293893840372e-01,5.058851164353311142e-02,2.703258967082749435e-03
2.000000000000000000e+00,2.819526053945759034e-03,2.996263339708004736e+00,9.450644961084390117e-01,1.178596330029800000e-03,9.459750790460563774e-01,5.124851552651913528e-02,2.776405427424586195e-03
2.000000000000000000e+00,2.858524749281224613e-03,2.996256563500852454e+00,9.443239853277650697e-01,1.179811140594157421e-03,9.452319497972285767e-01,5.191655088899193443e-02,2.851499313779535302e-03
2.000000000000000000e+00,2.898062860890475087e-03,2.996249668024784540e+00,9.435733985264388446e-01,1.181047602681651286e-03,9.444787101467546631e-01,5.259269873659772054e-02,2.928591116647555684e-03
2.000000000000000000e+00,2.938147849790198173e-03,2.996242650919187067e+00,9.428126030687017378e-01,1.182306134796013049e-03,9.437152270388324826e-01,5.327704038386226609e-02,3.007732577305222230e-03
2.000000000000000000e+00,2.978787280195236472e-03,2.996235509771014716e+00,9.420414647517149076e-01,1.183587163890116806e-03,9.429413658464708137e-01,5.396965743727100140e-02,3.088976716258123346e-03
2.000000000000000000e+00,3.019988820945999908e-03,2.996228242113520235e+00,9.412598477942465403e-01,1.184891125530617133e-03,9.421569903601723084e-01,5.467063177759982906e-02,3.172377862227934980e-03
2.000000000000000000e+00,3.061760246955617590e-03,2.996220845424943935e+00,9.404676148255872725e-01,1.186218464065158214e-03,9.413619627768460285e-01,5.538004554147515218e-02,3.257991681678873517e-03
2.000000000000000000e+00,3.104109440677080625e-03,2.996213317127172981e+00,9.396646268747145259e-01,1.187569632792168789e-03,9.405561436889705584e-01,5.609798110214149480e-02,3.345875208887997502e-03
2.000000000000000000e+00,3.147044393590705050e-03,2.996205654584365163e+00,9.388507433597187424e-01,1.188945094133235991e-03,9.397393920740204631e-01,5.682452104941581456e-02,3.436086876563710594e-03
2.000000000000000000e+00,3.190573207712169013e-03,2.996197855101536245e+00,9.380258220775119504e-01,1.190345319808066953e-03,9.389115652841772963e-01,5.755974816880615047e-02,3.528686547016395784e-03
2.000000000000000000e+00,3.234704097121378352e-03,2.996189915923113567e+00,9.371897191938383109e-01,1.191770791012033417e-03,9.380725190363436994e-01,5.830374541977143693e-02,3.623735543884766975e-03
2.000000000000000000e+00,3.279445389512513145e-03,2.996181834231447905e+00,9.363422892336024095e-01,1.193221998596291113e-03,9.372221074024777998e-01,5.905659591310079976e-02,3.721296684421396099e-03
2.000000000000000000e+00,3.324805527765506332e-03,2.996173607145289353e+00,9.354833850715394972e-01,1.194699443250476492e-03,9.363601828002710015e-01,5.981838288738858256e-02,3.821434312340334007e-03
2.000000000000000000e+00,3.370793071539234572e-03,2.996165231718225019e+00,9.346128579232468869e-01,1.196203635687964574e-03,9.354865959841898171e-01,6.058918968458082421e-02,3.924214331229345688e-03
2.000000000000000000e+00,3.417416698886777821e-03,2.996156704937072313e+00,9.337305573365972666e-01,1.197735096833675095e-03,9.346011960369003946e-01,6.136909972457061518e-02,4.029704238529131614e-03
2.000000000000000000e+00,3.464685207892998289e-03,2.996148023720233144e+00,9.328363311835580207e-01,1.199294358014413742e-03,9.337038303611023826e-01,6.215819647881661719e-02,4.137973160081112947e-03
2.000000000000000000e+00,3.512607518334791377e-03,2.996139184916006393e+00,9.319300256524392090e-01,1.200881961151730685e-03,9.327943446717934517e-01,6.295656344296123030e-02,4.249091885245276368e-03
2.000000000000000000e+00,3.561192673364264871e-03,2.996130185300852400e+00,9.310114852405947383e-01,1.202498458957271255e-03,9.318725829889893397e-01,6.376428410842203964e-02,4.363132902588683949e-03
2.000000000000000000e+00,3.610449841215247150e-03,2.996121021577614396e+00,9.300805527475997092e-01,1.204144415130590368e-03,9.309383876309221817e-01,6.458144193293252622e-02,4.480170436145198415e-03
2.000000000000000000e+00,3.660388316933351621e-03,2.996111690373698622e+00,9.291370692689339128e-01,1.205820404559410737e-03,9.299915992077486537e-01,6.540812031000524385e-02,4.600280482245967112e-03
2.000000000000000000e+00,3.711017524130004637e-03,2.996102188239196273e+00,9.281808741901939053e-01,1.207527013522276520e-03,9.290320566157880267e-01,6.624440253729184380e-02,4.723540846919989031e-03
2.000000000000000000e+00,3.762347016760716600e-03,2.996092511644963263e+00,9.272118051818640794e-01,1.209264839893576388e-03,9.280595970323229915e-01,6.709037178381370425e-02,4.850031183863268668e-03
2.000000000000000000e+00,3.814386480927970096e-03,2.996082656980653791e+00,9.262296981946744889e-01,1.211034493350888726e-03,9.270740559109891255e-01,6.794611105603619305e-02,4.979833032974513227e-03
2.000000000000000000e+00,3.867145736709009553e-03,2.996072620552692189e+00,9.252343874555756242e-01,1.212836595584598689e-03,9.260752669777858603e-01,6.881170316275964094e-02,5.113029859454530819e-03
2.000000000000000000e+00,3.920634740008940508e-03,2.996062398582199471e+00,9.242257054643585601e-01,1.214671780509740456e-03,9.250630622277342674e-01,6.968723067879976918e-02,5.249707093465931333e-03
2.000000000000000000e+00,3.974863584439471131e-03,2.996051987202862588e+00,9.232034829909563367e-01,1.216540694480002915e-03,9.240372719222201825e-01,7.057277590743095408e-02,5.389952170348920671e-03
2.000000000000000000e+00,4.029842503223590028e-03,2.996041382458749958e+00,9.221675490734546621e-01,1.218443996503839992e-03,9.229977245870497615e-01,7.146842084156247721e-02,5.533854571387906984e-03
2.000000000000000000e+00,4.085581871126639161e-03,2.996030580302065260e+00,9.211177310168483512e-01,1.220382358462612131e-03,9.219442470112541033e-01,7.237424712362248991e-02,5.681505865123357389e-03
2.000000000000000000e+00,4.142092206414086340e-03,2.996019576590849720e+00,9.200538543925785850e-01,1.222356465330692995e-03,9.208766642466783559e-01,7.329033600411989646e-02,5.832999749201938505e-03
2.000000000000000000e+00,4.199384172836347247e-03,2.996008367086615998e+00,9.189757430388829640e-01,1.224367015397448150e-03,9.197947996083871702e-01,7.421676829885563709e-02,5.988432092757178804e-03
2.000000000000000000e+00,4.257468581641089822e-03,2.995996947451925241e+00,9.178832190620027642e-01,1.226414720491016781e-03,9.186984746759313536e-01,7.515362434475643394e-02,6.147900979312182976e-03
2.000000000000000000e+00,4.316356393613381831e-03,2.995985313247899295e+00,9.167761028382757083e-01,1.228500306203787144e-03,9.175875092955040335e-01,7.610098395430126006e-02,6.311506750194592792e-03
2.000000000000000000e+00,4.376058721144012939e-03,2.995973459931666749e+00,9.156542130171642091e-01,1.230624512119474906e-03,9.164617215830352936e-01,7.705892636851180422e-02,6.479352048452914278e-03
2.000000000000000000e+00,4.436586830326462276e-03,2.995961382853742805e+00,9.145173665252486206e-01,1.232788092041693564e-03,9.153209279282583655e-01,7.802753020847910670e-02,6.651541863262534771e-03
2.000000000000000000e+00,4.497952143082876650e-03,2.995949077255337212e+00,9.133653785712383399e-01,1.234991814223905483e-03,9.141649429997945608e-01,7.900687342539726432e-02,6.828183574808279789e-03
2.000000000000000000e+00,4.560166239319408954e-03,2.995936538265596027e+00,9.121980626520328483e-01,1.237236461600624759e-03,9.129935797512963580e-01,7.999703324907472823e-02,7.009386999629096775e-03
2.000000000000000000e+00,4.623240859111413768e-03,2.995923760898770105e+00,9.110152305598850919e-01,1.239522832019750685e-03,9.118066494286944934e-01,8.099808613489589693e-02,7.195264436409526398e-03
2.000000000000000000e+00,4.687187904918860976e-03,2.995910740051300536e+00,9.098166923907091697e-01,1.241851738475885673e-03,9.106039615785952446e-01,8.201010770920375004e-02,7.385930712200949877e-03
2.000000000000000000e+00,4.752019443832360308e-03,2.995897470498842807e+00,9.086022565535764040e-01,1.244224009344488228e-03,9.093853240578713137e-01,8.303317271307442127e-02,7.581503229054194735e-03
2.000000000000000000e+00,4.817747709850288620e-03,2.995883946893195038e+00,9.073717297814531957e-01,1.246640488616715696e-03,9.081505430444991589e-01,8.406735494445688461e-02,7.782102011044000726e-03
2.000000000000000000e+00,4.884385106187392848e-03,2.995870163759159155e+00,9.061249171432250726e-01,1.249102036134775492e-03,9.068994230496875142e-01,8.511272719864852732e-02,7.987849751663883904e-03
2.000000000000000000e+00,4.951944207615349182e-03,2.995856115491310590e+00,9.048616220570608881e-01,1.251609527827625022e-03,9.056317669313515006e-01,8.616936120707990865e-02,8.198871861568706940e-03
2.000000000000000000e+00,5.020437762835646203e-03,2.995841796350688035e+00,9.035816463051641323e-01,1.254163855946816659e-03,9.043473759089801778e-01,8.723732757437954732e-02,8.415296516640261015e-03
2.000000000000000000e+00,5.089878696885358385e-03,2.995827200461388173e+00,9.022847900499721963e-01,1.256765929302312368e-03,9.030460495799556009e-01,8.831669571369439586e-02,8.637254706350043151e-03
2.000000000000000000e+00,5.160280113576124796e-03,2.995812321807081791e+00,9.009708518518473319e-01,1.259416673498038770e-03,9.017275859373727886e-01,8.940753378023642839e-02,8.864880282390850616e-03
2.000000000000000000e+00,5.231655297966915884e-03,2.995797154227427317e+00,8.996396286883261428e-01,1.262117031166985108e-03,9.003917813894205535e-01,9.050990860303161079e-02,9.098310007547776718e-03
2.000000000000000000e+00,5.304017718870969976e-03,2.995781691414390657e+00,8.982909159749770112e-01,1.264867962205601902e-03,8.990384307803787056e-01,9.162388561484460792e-02,9.337683604776714219e-03
2.000000000000000000e+00,5.377381031397444194e-03,2.995765926908477095e+00,8.969245075879241913e-01,1.267670444007259600e-03,8.976673274132883629e-01,9.274952878025478908e-02,9.583143806456832434e-03
2.000000000000000000e+00,5.451759079528157963e-03,2.995749854094848175e+00,8.955401958881051838e-01,1.270525471694523281e-03,8.962782630743600931e-01,9.388690052185881540e-02,9.834836403781105352e-03
2.000000000000000000e+00,5.527165898730031918e-03,2.995733466199350659e+00,8.941377717473120157e-01,1.273434058349964121e-03,8.948710280591752886e-01,9.503606164457732708e-02,1.009291029624734964e-02
2.000000000000000000e+00,5.603615718603657640e-03,2.995716756284428239e+00,8.927170245760879252e-01,1.276397235245241117e-03,8.934454112007472748e-01,9.619707125804302650e-02,1.035751754120964839e-02
2.000000000000000000e+00,5.681122965568452705e-03,2.995699717244931559e+00,8.912777423535370724e-01,1.279416052068150372e-03,8.920011998995046598e-01,9.736998669704773068e-02,1.062881340344766327e-02
2.000000000000000000e+00,5.759702265585010805e-03,2.995682341803814097e+00,8.898197116591146649e-01,1.282491577147342474e-03,8.905381801552608723e-01,9.855486344002951926e-02,1.090695640470961368e-02
2.000000000000000000e+00,5.839368446915094504e-03,2.995664622507717034e+00,8.883427177064646685e-01,1.285624897674387482e-03,8.890561366012387223e-01,9.975175502557968865e-02,1.119210837318166188e-02
2.000000000000000000e+00,5.920136542919769360e-03,2.995646551722429329e+00,8.868465443793680514e-01,1.288817119922847738e-03,8.875548525402147115e-01,1.009607129669512077e-01,1.148443449283408253e-02
2.000000000000000000e+00,6.002021794896273549e-03,2.995628121628238549e+00,8.853309742698772800e-01,1.292069369464015662e-03,8.860341099828548117e-01,1.021817866645528122e-01,1.178410335259240035e-02
2.000000000000000000e+00,6.085039654954141689e-03,2.995609324215146696e+00,8.837957887186981276e-01,1.295382791378948354e-03,8.844936896883081046e-01,1.034150233164131821e-01,1.209128699527866127e-02
2.000000000000000000e+00,6.169205788931050351e-03,2.995590151277964797e+00,8.822407678578992885e-01,1.298758550466419743e-03,8.829333712071342211e-01,1.046604678266005867e-01,1.240616096626520788e-02
2.000000000000000000e+00,6.254536079349045340e-03,2.995570594411278709e+00,8.806656906560131892e-01,1.302197831446393885e-03,8.813529329266318602e-01,1.059181627115873270e-01,1.272890436178100715e-02
2.000000000000000000e+00,6.341046628411665075e-03,2.995550645004272816e+00,8.790703349656064924e-01,1.305701839158607226e-03,8.797521521186445481e-01,1.071881480045479978e-01,1.305969987680737944e-02
