model,G_mM,GS_fraction,AT_capacity,AR_capacity,E,EG,EP,EU,EGP,EPU
PII_UMP_interaction_8p85,0.009188375866487306,6.145797625135302e-05,5.743218115183827e-05,0.9344377245898764,0.06552365765494901,3.859333299235318e-05,9.339675645073851e-09,0.9344377245898764,3.2359144154606275e-11,1.5050147419016425e-08
PII_UMP_interaction_8p85,0.009315466258343558,6.230883923811658e-05,5.822728171910249e-05,0.934436499808025,0.06552434770915576,3.912755449901356e-05,9.533130803909327e-09,0.934436499808025,3.3486258800977725e-11,1.5361703167173953e-08
PII_UMP_interaction_8p85,0.009444314519918777,6.317150309525963e-05,5.9033408676227735e-05,0.93443525252288,0.06552505284463146,3.9669179999935776e-05,9.73347588686192e-09,0.93443525252288,3.466289881130065e-11,1.5684349852386605e-08
PII_UMP_interaction_8p85,0.009574944965450284,6.404613232835982e-05,5.9850715687316103e-05,0.9344339822681043,0.06552577342397438,4.0218312458533304e-05,9.941007057487875e-09,0.9344339822681043,3.589162725361964e-11,1.6018563956194483e-08
PII_UMP_interaction_8p85,0.009707382245481391,6.493289377297908e-05,6.06793585910388e-05,0.9344326885665832,0.06552650981907732,4.077505628372264e-05,1.01560351183653e-08,0.9344326885665832,3.7175156482844946e-11,1.6364845496794917e-08
PII_UMP_interaction_8p85,0.00984165135151311,6.583195662939424e-05,6.151949543297441e-05,0.9344313709301524,0.06552726241137484,4.133951735076035e-05,1.037888631500608e-08,0.9344313709301524,3.851635766564122e-11,1.6723719320574787e-08
PII_UMP_interaction_8p85,0.009977777620720087,6.674349249793175e-05,6.237128649850683e-05,0.9344300288593224,0.06552803159209733,4.191180302240177e-05,1.060990318764959e-08,0.9344300288593224,3.991827095917677e-11,1.709573647049575e-08
PII_UMP_interaction_8p85,0.010115786740731918,6.766767541492329e-05,6.323489434629826e-05,0.9344286618429926,0.06552881776253175,4.249202217038826e-05,1.084944547403848e-08,0.9344286618429926,4.1384116391618536e-11,1.748147563630311e-08
PII_UMP_interaction_8p85,0.010255704754480456,6.860468188929592e-05,6.411048384234978e-05,0.9344272693581601,0.06552962133428954,4.308028519726777e-05,1.1097891066374835e-08,0.9344272693581601,4.291730549552284e-11,1.7881544691685107e-08
PII_UMP_interaction_8p85,0.010397558065114254,6.955469093981524e-05,6.49982221946666e-05,0.9344258508696187,0.0655304427295819,4.367670405855591e-05,1.1355637025968408e-08,0.9344258508696187,4.45214537495731e-11,1.829658232401191e-08
PII_UMP_interaction_8p85,0.010541373440980963,7.0517884132997e-05,6.589827898854221e-05,0.9344244058296516,0.06553128238150234,4.428139228524311e-05,1.1623100659255093e-08,0.9344244058296516,4.62003938881297e-11,1.8727259762549467e-08
PII_UMP_interaction_8p85,0.010687178020678631,7.149444562170593e-05,6.681082622247862e-05,0.9344229336777149,0.06553214073431703,4.48944650066546e-05,1.1900720659145601e-08,0.9344229336777149,4.7958190142781665e-11,1.9174282611494493e-08
PII_UMP_interaction_8p85,0.010834999318176856,7.248456218445968e-05,6.773603834475917e-05,0.934421433840113,0.06553301824376298,4.551603897366945e-05,1.21889583159398e-08,0.934421433840113,4.979915348510326e-11,1.9638392794618098e-08
PII_UMP_interaction_8p85,0.01098486522800883,7.348842326545788e-05,6.867409229069259e-05,0.934419905729666,0.06553391537735434,4.614623258230596e-05,1.2488298802283215e-08,0.934419905729666,5.172785794501705e-11,2.012037061869032e-08
PII_UMP_interaction_8p85,0.011136804030535146,7.450622101535598e-05,6.962516752054579e-05,0.9344183487453667,0.06553483261469692,4.6785165897679674e-05,1.2799252537021223e-08,0.9344183487453667,5.374915808526967e-11,2.0621036963465396e-08
PII_UMP_interaction_8p85,0.011290844397280408,7.553815033280523e-05,7.058944605818596e-05,0.9344167622720297,0.06553577044781145,4.7432960678341466e-05,1.312235663306196e-08,0.9344167622720297,5.586820771852301e-11,2.114125560641508e-08
PII_UMP_interaction_8p85,0.011447015396343687,7.658440890678095e-05,7.156711253045143e-05,0.934415145679931,0.06553672938146532,4.808974040100277e-05,1.3458176434757516e-08,0.934415145679931,5.809047996055017e-11,2.168193569103561e-08
PII_UMP_interaction_8p85,0.011605346497883839,7.76451972597222e-05,7.25583542072733e-05,0.9344134983244374,0.06553770993351359,4.875563028565569e-05,1.3807307150676417e-08,0.9344134983244374,6.042178872032769e-11,2.2244034348134636e-08
PII_UMP_interaction_8p85,0.011765867579680584,7.872071879150672e-05,7.356336104256938e-05,0.9344118195456265,0.06553871263524916,4.94307573210949e-05,1.4170375588070707e-08,0.9344118195456265,6.286831173588926e-11,2.282855948019279e-08
PII_UMP_interaction_8p85,0.011928608932772613,7.981117982428669e-05,7.45823257159341e-05,0.9344101086678955,0.06553973803176233,5.011525029084981e-05,1.4548041995666507e-08,0.9344101086678955,6.543661527294819e-11,2.3436572719414155e-08
PII_UMP_interaction_8p85,0.01209360126717367,8.091678964821262e-05,7.561544367514984e-05,0.9344083649995618,0.06554078668231039,5.0809239799535136e-05,1.4941002022081803e-08,0.9344083649995618,6.813368061353424e-11,2.4069192571160438e-08
PII_UMP_interaction_8p85,0.012260875717667603,8.203776056807137e-05,7.666291317954295e-05,0.9344065878324498,0.065541859160697,5.151285829962691e-05,1.5349988797414854e-08,0.9344065878324498,7.096693247084974e-11,2.4727597754844206e-08
PII_UMP_interaction_8p85,0.012430463849683675,8.317430795086946e-05,7.772493534421388e-05,0.9344047764414692,0.06554295605566193,5.222624011867381e-05,1.577577514629409e-08,0.9344047764414692,7.394426947841134e-11,2.5413030755553204e-08
PII_UMP_interaction_8p85,0.012602397665253104,8.432665027439151e-05,7.880171418516846e-05,0.93440293008418,0.06554407797128148,5.294952148695161e-05,1.621917594113438e-08,0.93440293008418,7.707409691285115e-11,2.6126801600401645e-08
PII_UMP_interaction_8p85,0.012776709609047983,8.549500917676622e-05,7.98934566653804e-05,0.9344010480003468,0.06554522552737972,5.368284056556985e-05,1.6681050605016396e-08,0.9344010480003468,8.036536182282376e-11,2.6870291874678665e-08
PII_UMP_interaction_8p85,0.012953432574503702,8.667960950707306e-05,8.100037274181544e-05,0.9343991294114817,0.06554639935995085,5.442633747503948e-05,1.7162305774166858e-08,0.9343991294114817,8.382759074988157e-11,2.7644958993758635e-08
PII_UMP_interaction_8p85,0.013132599910026136,8.788067937702723e-05,8.212267541345194e-05,0.9343971735203728,0.06554760012159307,5.518015432431169e-05,1.7663898130891074e-08,0.9343971735203728,8.747093024300563e-11,2.8452340748135298e-08
PII_UMP_interaction_8p85,0.013314245425284612,8.90984502137784e-05,8.326058077033041e-05,0.9343951795106017,0.06554882848195427,5.594443524029649e-05,1.8186837418411625e-08,0.9343951795106017,9.130619038404298e-11,2.9294060139902046e-08
PII_UMP_interaction_8p85,0.013498403397591917,9.033315681386414e-05,8.441430804366987e-05,0.9343931465460473,0.06555008512818981,5.6719326397871584e-05,1.873218964992123e-08,0.9343931465460473,9.534489155913756e-11,3.017183053036385e-08
PII_UMP_interaction_8p85,0.013685108578372632,9.158503739835931e-05,8.55840796570891e-05,0.934391073770376,0.06555137076543263,5.750497605039148e-05,1.930108052506363e-08,0.934391073770376,9.959931473054647e-11,3.108746111991354e-08
PII_UMP_interaction_8p85,0.01387439619972085,9.285433366926541e-05,8.677012127897323e-05,0.9343889603065185,0.06555268611727631,5.830153456070719e-05,1.989469906798216e-08,0.9343889603065185,1.0408255548393725e-10,3.204286278278156e-08
PII_UMP_interaction_8p85,0.014066301981048608,9.414129086718653e-05,8.797266187602869e-05,0.9343868052561317,0.06555403192627113,5.910915443270714e-05,2.0514301502049257e-08,0.9343868052561317,1.0880858214860629e-10,3.3040054280821744e-08
PII_UMP_interaction_8p85,0.014260862135826346,9.54461578303407e-05,8.919193376807178e-05,0.9343846076990464,0.0655554089544336,5.992799034339061e-05,2.1161215377429026e-08,0.9343846076990464,1.1379229831223372e-10,3.408116888215186e-08
PII_UMP_interaction_8p85,0.014458113378416518,9.676918705495899e-05,9.042817268409864e-05,0.9343823666926996,0.06555681798376992,6.075819917548464e-05,2.183684396897058e-08,0.9343823666926996,1.1904961007924872e-10,3.516846141261674e-08
PII_UMP_interaction_8p85,0.014658092931001745,9.811063475712602e-05,9.168161781968679e-05,0.9343800812715517,0.06555825981681347,6.1599940050616e-05,2.254267096282974e-08,0.9343800812715517,1.2459749844877558e-10,3.630431576947122e-08
PII_UMP_interaction_8p85,0.01486083853060884,9.947076093612155e-05,9.295251189578277e-05,0.9343777504464873,0.06555973527717723,6.245337436305071e-05,2.3280265451959472e-08,0.9343777504464873,1.3045409722144835e-10,3.749125292946499e-08
PII_UMP_interaction_8p85,0.01506638843622993,0.00010084982943932293,9.424110121893134e-05,0.9343753732041997,0.06556124521012079,6.331866581401273e-05,2.405128726166902e-08,0.9343753732041997,1.366387768761894e-10,3.873193948519399e-08
PII_UMP_interaction_8p85,0.015274781436042087,0.00010224810802873391,9.55476357430066e-05,0.9343729485065588,0.06556279048313303,6.419598044659468e-05,2.485749262819598e-08,0.9343729485065588,1.4317223489582238e-10,4.002919674636618e-08
PII_UMP_interaction_8p85,0.015486056854726859,0.00010366586844920971,9.687236913250949e-05,0.9343704752899609,0.06556437198653062,6.508548668127398e-05,2.5700740254946057e-08,0.9343704752899609,1.5007659306058142e-10,4.138601044535528e-08
PII_UMP_interaction_8p85,0.01570025456089099,0.00010510338649844906,9.821555882749736e-05,0.9343679524646611,0.06556599063407258,6.598735535204705e-05,2.658299777245404e-08,0.9343679524646611,1.5737550226965553e-10,4.2805541088637474e-08
PII_UMP_interaction_8p85,0.015917414974589802,0.00010656094209883297,9.957746611021871e-05,0.9343653789140873,0.06556764736359173,6.690175974319606e-05,2.7506348630609938e-08,0.9343653789140873,1.6509425550119093e-10,4.4291134999682405e-08
PII_UMP_interaction_8p85,0.01613757907495463,0.00010803881937119126,0.00010095835617352837,0.9343627534941347,0.06556934313764312,6.78288756267019e-05,2.8472999453131696e-08,0.9343627534941347,1.7325990956864727e-10,4.584633610114647e-08
PII_UMP_interaction_8p85,0.016360788407925823,0.000109537306710584,0.00010235849819116367,0.9343600750324418,0.06557107894417016,6.876888130031847e-05,2.9485287886911266e-08,0.9343600750324418,1.8190141638934146e-10,4.7474898488436004e-08
PII_UMP_interaction_8p85,0.016587085094092565,0.00011105669686419134,0.00010377816538996748,0.9343573423276442,0.06557285579718877,6.972195762632251e-05,3.054569098105466e-08,0.9343573423276442,1.9104976454019963e-10,4.9180799850194406e-08
PII_UMP_interaction_8p85,0.016816511836641245,0.00011259728701140881,0.0001052176351241488,0.9343545541486109,0.06557467473749012,7.068828807095529e-05,3.165683413281224e-08,0.9343545541486109,2.0073813194005492e-10,5.0968255795044065e-08
PII_UMP_interaction_8p85,0.0170491119294138,0.00011415937884625602,0.00010667718895167948,0.9343517092336553,0.06557653683336238,7.166805874457194e-05,3.282150064075232e-08,0.9343517092336553,2.1100205057146044e-10,5.284173514894213e-08
PII_UMP_interaction_8p85,0.017284929265077353,0.00011574327866220554,0.00010815711271292709,0.9343488062897276,0.06557844318133213,7.266145844251411e-05,3.40426419079074e-08,0.9343488062897276,2.2187958422870942e-10,5.4805976291276446e-08
PII_UMP_interaction_8p85,0.01752400834340701,0.00011734929743955585,0.00010965769661163734,0.934345843991583,0.06558039490692577,7.366867868672395e-05,3.532338834135702e-08,0.934345843991583,2.334115203662693e-10,5.6866004603775424e-08
PII_UMP_interaction_8p85,0.017766394279683163,0.00011897775093547068,0.00011117923529838027,0.9343428209809266,0.06558239316545167,7.46899137681162e-05,3.666706099751598e-08,0.9343428209809266,2.456415772092992e-10,5.902715111075078e-08
PII_UMP_interaction_8p85,0.01801213281320496,0.00012062895977682229,0.00011272202795658659,0.9343397358655339,0.06558443914280339,7.572536078972643e-05,3.8077184026645304e-08,0.9343397358655339,2.586166273909432e-10,6.129507239595309e-08
PII_UMP_interaction_8p85,0.018261270315921438,0.00012230324955598068,0.00011428637839130613,0.9343365872183478,0.06558653405628481,7.677521971065411e-05,3.955749797340477e-08,0.9343365872183478,2.723869394848638e-10,6.367577188655072e-08
PII_UMP_interaction_8p85,0.018513853801182208,0.00012400095092970277,0.00011587259512083093,0.9343333735765487,0.06558867915545753,7.783969339081971e-05,4.1111973995061893e-08,0.9343333735765487,2.870064389225417e-10,6.617562260236836e-08
PII_UMP_interaction_8p85,0.018769930932609043,0.000125722399721285,0.00011748099147133395,0.9343300934405988,0.0655908757230111,7.891898763655523e-05,4.274482906300953e-08,0.9343300934405988,3.025329899090756e-10,6.88013914749182e-08
PII_UMP_interaction_8p85,0.01902955003309018,0.00012746793702615345,0.00011911188567468502,0.9343267452732597,0.0655931250756571,8.001331124704865e-05,4.4460542218590064e-08,0.9343267452732597,3.190287000931289e-10,7.156026534924931e-08
PII_UMP_interaction_8p85,0.01929276009389912,0.00012923790932107851,0.00012076560096961706,0.9343233274985802,0.06559542856504715,8.112287606166359e-05,4.626387195900616e-08,0.9343233274985802,3.36560249894409e-10,7.445987878921277e-08
PII_UMP_interaction_8p85,0.019559610783939477,0.0001310326685772125,0.00012244246570642636,0.9343198385008582,0.06559778757871579,8.224789700815517e-05,4.8159874835050596e-08,0.9343198385008582,3.551992485583828e-10,7.75083438161872e-08
PII_UMP_interaction_8p85,0.019830152459117695,0.00013285257237716358,0.00012414281345540443,0.9343162766235694,0.065600203541049,8.338859215180474e-05,5.01539253484768e-08,0.9343162766235694,3.750226191868411e-10,8.07142817209584e-08
PII_UMP_interaction_8p85,0.02010443617184547,0.00013469798403633357,0.00012586698311921297,0.9343126401682683,0.06560267791427873,8.454518274549701e-05,5.2251737243169014e-08,0.9343126401682683,3.961130151860227e-10,8.408685709848365e-08
PII_UMP_interaction_8p85,0.020382513680673554,0.0001365692727287626,0.00012761531904942604,0.934308927393455,0.06560521219950445,8.571789328076225e-05,5.445938629141638e-08,0.934308927393455,4.18559270786531e-10,8.763581426659084e-08
PII_UMP_interaction_8p85,0.020664437460058784,0.00013846681361774114,0.00012938817116748196,0.9343051365134102,0.06560780793774214,8.690695153980902e-05,5.6783334684186814e-08,0.9343051365134102,4.4245688851997173e-10,9.137151624168109e-08
PII_UMP_interaction_8p85,0.020950260710266313,0.000140390987991469,0.00013118589509030374,0.9343012656969976,0.06561046671100174,8.811258864857278e-05,5.923045714248314e-08,0.9343012656969976,4.679085667885661e-10,9.53049864574615e-08
PII_UMP_interaction_8p85,0.021240037367408694,0.00014234218340405822,0.00013300885226086325,0.9342973130664286,0.06561319014339348,8.933503913080572e-05,6.180806887545235e-08,0.9342973130664286,4.950247709358892e-10,9.94479534263157e-08
PII_UMP_interaction_8p85,0.021533822113623837,0.00014432079382220128,0.00013485741008398752,0.9342932766959939,0.06561597990226435,9.057454096323573e-05,6.452395552058929e-08,0.9342932766959939,5.239243515262996e-10,1.0381289855821828e-07
PII_UMP_interaction_8p85,0.021831670387393854,0.00014632721977784647,0.000136731942067724,0.9342891546107555,0.06561883769936486,9.183133563182226e-05,6.738640521142431e-08,0.9342891546107555,5.547352138639424e-10,1.0841310736797874e-07
PII_UMP_interaction_8p85,0.022133638394006436,0.00014836186852724723,0.00013863282797060538,0.9342849447852012,0.06562176529204744,9.31056681891372e-05,7.040424292896436e-08,0.9342849447852012,5.875950431347969e-10,1.1326272431878926e-07
PII_UMP_interaction_8p85,0.022439783116161145,0.00015042515421678058,0.00014056045395518038,0.934280645141859,0.0656247644844971,9.439778731290188e-05,7.358686730515694e-08,0.934280645141859,6.226520899417236e-10,1.1837681156900819e-07
PII_UMP_interaction_8p85,0.022750162324722246,0.000152517498055956,0.0001425152127482016,0.9342762535498712,0.06562783712899502,9.570794536570963e-05,7.694429005911203e-08,0.9342762535498712,6.600660214198005e-10,1.2377141190878267e-07
PII_UMP_interaction_8p85,0.023064834589620303,0.00015463932849806803,0.0001444975038078912,0.9342717678235243,0.06563098512721645,9.703639845596652e-05,8.048717826057977e-08,0.9342717678235243,7.000088435767554e-10,1.294636161948332e-07
PII_UMP_interaction_8p85,0.02338385929090465,0.00015679108142898005,0.00014650773349873689,0.9342671857207357,0.0656342104315631,9.838340650008318e-05,8.422689962997636e-08,0.9342671857207357,7.426659010017029e-10,1.3547163561505821e-07
PII_UMP_interaction_8p85,0.023707296629948627,0.0001589732003645601,0.00014854631527430167,0.9342625049414953,0.06563751504653151,9.974923328595121e-05,8.817557109987238e-08,0.9342625049414953,7.882369606258672e-10,1.4181487913923492e-07
PII_UMP_interaction_8p85,0.024035207640809825,0.0001611861366573305,0.0001506136698685696,0.9342577231262593,0.06564090103011826,0.00010113414653773974,9.234611088030367e-08,0.9342577231262593,8.369373868134789e-10,1.485140365395935e-07
PII_UMP_interaction_8p85,0.024367654201747545,0.00016343034971293382,0.0001527102254963858,0.9342528378542944,0.06564437049526246,0.0001025384179820484,9.675229428811973e-08,0.9342528378542944,8.889994157008354e-10,1.5559116739314068e-07
PII_UMP_interaction_8p85,0.024704699046899453,0.00016570630721706158,0.00015483641806359312,0.9342478466419735,0.06564792561132737,0.00010396232341545421,1.014088136210883e-07,0.9342478466419735,9.446735374102957e-10,1.630697965099061e-07
PII_UMP_interaction_8p85,0.025046405778119785,0.00016801448537354238,0.00015699269138751037,0.9342427469410166,0.06565156860562128,0.00010540614277349106,1.0633134237800894e-07,0.9342427469410166,1.0042299955248102e-09,1.7097501626355836e-07
PII_UMP_interaction_8p85,0.025392838876981332,0.00017035536915433697,0.00015917949742844838,0.9342375361366788,0.06565530176495915,0.00010687016020110229,1.1153660414977171e-07,0.9342375361366788,1.0679604140500755e-09,1.7933359633810143e-07
PII_UMP_interaction_8p85,0.02574406371694339,0.00017272945256224554,0.00016139729653301128,0.9342322115458817,0.06565912743726618,0.00010835466412460812,1.1704244653083731e-07,0.9342322115458817,1.1361795630003073e-09,1.881741014429134e-07
PII_UMP_interaction_8p85,0.026100146575687978,0.00017513723890718967,0.0001636465576899846,0.9342267704152856,0.0656630480332239,0.00010985994732522976,1.2286792042690128e-07,0.9342267704152856,1.2092272747330658e-09,1.9752701758965984e-07
PII_UMP_interaction_8p85,0.026461154647626807,0.00017757924109700394,0.00016592775879967908,0.9342212099193024,0.06566706602796026,0.00011138630701421648,1.2903336516388975e-07,0.9342212099193024,1.287470524247884e-09,2.0742488757075823e-07
PII_UMP_interaction_8p85,0.026827156056581068,0.00018005598194373488,0.00016824138695765775,0.9342155271580438,0.06567118396278479,0.00011293404490961997,1.3556049983411137e-07,0.9342155271580438,1.371305687842322e-09,2.1790245632717783e-07
PII_UMP_interaction_8p85,0.027198219868636794,0.00018256799448652822,0.00017058793875385063,0.9342097191552061,0.06567540444696976,0.00011450346731476475,1.4247252134854335e-07,0.9342097191552061,1.4611609958057057e-09,2.2899682694532532e-07
PII_UMP_interaction_8p85,0.02757441610517789,0.00018511582233226337,0.00017296792058813526,0.9342037828558857,0.06567973015957883,0.00011609488519846337,1.4979420970068234e-07,0.9342037828558857,1.5574991962416627e-09,2.407476280798896e-07
PII_UMP_interaction_8p85,0.02795581575609945,0.00018770002001518594,0.00017538184900354486,0.9341977151243239,0.06568416385134407,0.00011770861427702708,1.575520409857086e-07,0.9341977151243239,1.660820448640233e-09,2.531971936594959e-07
PII_UMP_interaction_8p85,0.028342490793203917,0.00019032115337688538,0.00017783025103835755,0.934191512741579,0.06568870834659282,0.00011934497509812592,1.6577430876071163e-07,0.934191512741579,1.7716654674963092e-09,2.663907557977351e-07
PII_UMP_interaction_8p85,0.02873451418378247,0.00019297979996806596,0.00018031366459841353,0.9341851724031227,0.0656933665452255,0.00012100429312655148,1.744912543767642e-07,0.9341851724031227,1.8906189380977097e-09,2.8037665190255416e-07
PII_UMP_interaction_8p85,0.02913195990438423,0.0001956765494736761,0.00018283263885111436,0.9341786907163551,0.06569814142474574,0.00012268689883193957,1.8373520696195311e-07,0.9341786907163551,2.018313228597042e-09,2.9520654705247727e-07
PII_UMP_interaction_8p85,0.02953490295477602,0.00019841200416307987,0.00018538773464267188,0.9341720641980387,0.06570303604234388,0.0001243931277785114,1.9354073378699894e-07,0.9341720641980387,2.155432424658806e-09,3.1093567279014333e-07
PII_UMP_interaction_8p85,0.029943419372095145,0.00020118677936708498,0.00018797952494029334,0.9341652892716454,0.0657080535370357,0.00012612332071689357,2.0394480180110328e-07,0.9341652892716454,2.3027167153428585e-09,3.2762308357099304e-07
PII_UMP_interaction_8p85,0.030357586245197868,0.0002040015039837856,0.00019060859530112503,0.9341583622646144,0.06571319713185698,0.0001278778236780793,2.1498695118697567e-07,0.9341583622646144,2.460967161482186e-09,3.453319322005542e-07
PII_UMP_interaction_8p85,0.03077748172920653,0.00020685682101533243,0.00019327554436991896,0.9341512794055159,0.06571847013611606,0.00012965698806959724,2.267094818486285e-07,0.9341512794055159,2.6310508806312378e-09,3.6412976569440234e-07
PII_UMP_interaction_8p85,0.03120318506025765,0.00020975338813790216,0.00019598098440753666,0.9341440368211174,0.06572387594770512,0.00013146117077395255,2.3915765381705956e-07,0.9341440368211174,2.8139066857581986e-09,3.840888431062542e-07
PII_UMP_interaction_8p85,0.03163477657045424,0.00021269187830732746,0.00019872554185257997,0.9341366305333476,0.06572941805547211,0.0001332907342494129,2.5237990263408394e-07,0.9341366305333476,3.0105512182135155e-09,4.052864769864529e-07
PII_UMP_interaction_8p85,0.03207233770302479,0.00021567298040303258,0.0002015098579186097,0.9341290564561557,0.0657351000416545,0.00013514604663320912,2.664280708571909e-07,0.9341290564561557,3.2220856191920227e-09,4.278054002614936e-07
PII_UMP_interaction_8p85,0.032515951027691885,0.00021869739991313392,0.00020433458922961283,0.9341213103922563,0.06574092558437637,0.00013702748184722555,2.813576569162028e-07,0.9341213103922563,3.449702787916058e-09,4.5173416046167095e-07
PII_UMP_interaction_8p85,0.03296570025625362,0.00022176585966379484,0.00020720040849659305,0.9341133880297618,0.06574689846021059,0.0001389354197062593,2.972280826484639e-07,0.9341133880297618,3.6946952791592145e-09,4.771675433727762e-07
PII_UMP_interaction_8p85,0.03342167025838032,0.00022487910059615859,0.00021010800523837725,0.9341052849386907,0.06575302254680718,0.00014087024602892537,3.1410298094079314e-07,0.9341052849386907,3.95846389750283e-09,5.042070283449982e-07
PII_UMP_interaction_8p85,0.03388394707762974,0.0002280378825944592,0.00021305808654998863,0.9340969965673491,0.06575930182558985,0.0001428323527512928,3.3205050501839125e-07,0.9340969965673491,4.242527050959048e-09,5.329612776655617e-07
PII_UMP_interaction_8p85,0.03435261794768402,0.00023124298536919045,0.00021605137792219664,0.9340885182385801,0.065765740384522,0.00014482213804333706,3.511436610392985e-07,0.9340885182385801,4.548530932290377e-09,5.635466625847038e-07
PII_UMP_interaction_8p85,0.034827771308810984,0.00023449520939952448,0.00021908862411614596,0.9340798451458726,0.06577234242094392,0.0001468400064282976,3.71460665781981e-07,0.9340798451458726,4.878260602591819e-09,5.960878287838835e-07
PII_UMP_interaction_8p85,0.035309496824553165,0.00023779537693950482,0.00022217059009727443,0.9340709723493243,0.0657791122444828,0.00014888636890503148,3.930853313519204e-07,0.9340709723493243,5.233652058502663e-09,6.307183042885401e-07
PII_UMP_interaction_8p85,0.03579788539864781,0.00024114433309290777,0.0002252980620330757,0.9340618947714521,0.06578605428003709,0.000150961643073461,4.1610747898297855e-07,0.9340618947714521,5.616805371852533e-09,6.675811530588479e-07
PII_UMP_interaction_8p85,0.03629302919218079,0.0002445429469620498,0.00022847184835961842,0.9340526071928388,0.06579317307083711,0.00015306625326321114,4.4062338416999266e-07,0.9340526071928388,6.0299989986572515e-09,7.068296777393467e-07
PII_UMP_interaction_8p85,0.03679502164097771,0.00024799211287624876,0.00023169278092213536,0.9340431042476148,0.06580047328158332,0.00015520063066554066,4.6673625554244316e-07,0.9340431042476148,6.475705363240233e-09,7.486281753150408e-07
PII_UMP_interaction_8p85,0.03730395747323584,0.00025149275170610684,0.00023496171619542228,0.9340333804187595,0.06580795970166414,0.0001573652134686729,4.945567500768947e-07,0.9340333804187595,6.9566078329450245e-09,7.931527497102516e-07
PII_UMP_interaction_8p85,0.03781993272739954,0.00025504581227027515,0.00023827953659024716,0.9340234300332161,0.06581563724845499,0.00015956044699663455,5.24203527446749e-07,0.9340234300332161,7.475619209465151e-09,8.405921856746891e-07
PII_UMP_interaction_8p85,0.038343044770283316,0.0002586522728419048,0.0002416471518524746,0.9340132472568111,0.06582351097070015,0.00016178678385171737,5.5580384652571e-07,0.9340132472568111,8.035901874370654e-09,8.911488886351805e-07
PII_UMP_interaction_8p85,0.0388733923154453,0.0002623131427625655,0.00024506550056215004,0.9340028260889671,0.06583158605197954,0.00016404468406067935,5.894942072956427e-07,0.9340028260889671,8.640889739021852e-09,9.45039895550157e-07
PII_UMP_interaction_8p85,0.03941107544181487,0.00026602946417204627,0.00024853555174037434,0.9339921603571975,0.06583986781426167,0.00016633461522480675,6.254210416616819e-07,0.9339921603571975,9.294312162830688e-09,1.0024979621895452e-06
PII_UMP_interaction_8p85,0.03995619561257811,0.0002698023138631371,0.0002520583065724403,0.9339812437113715,0.06584836172154497,0.00016865705267396483,6.637414569500111e-07,0.9339812437113715,1.0000220018880933e-08,1.0637727326789063e-06
PII_UMP_interaction_8p85,0.04050885569432431,0.0002736328052712235,0.0002556348002563808,0.9339700696177383,0.06585707338358894,0.0001710124796247648,7.046240361569427e-07,0.9339700696177383,1.0763014102350658e-08,1.1291319975937765e-06
PII_UMP_interaction_8p85,0.04106915997645726,0.00027752209060932846,0.0002592661039868301,0.933958631352697,0.06586600855973722,0.00017340138734298405,7.48249699333382e-07,0.933958631352697,1.1587476095120175e-08,1.19886304737043e-06
PII_UMP_interaction_8p85,0.04163721419087528,0.00028147136316010446,0.0002629533270849028,0.9339469219962944,0.06587517316283387,0.000175824275310379,7.948126308304637e-07,0.9339469219962944,1.2478802319570548e-08,1.2732741283189485e-06
PII_UMP_interaction_8p85,0.042213125531923204,0.000285481859737209,0.00026669761928566467,0.9339349344254418,0.06588457326323512,0.0001782816513960343,8.445212774984874e-07,0.9339349344254418,1.3442640535981822e-08,1.3526960090806081e-06
PII_UMP_interaction_8p85,0.04279700267662039,0.00028955486332951636,0.0002705001731957177,0.9339226613068302,0.06589421509291804,0.00018077403203239833,8.975994233268204e-07,0.9339226613068302,1.4485130061331393e-08,1.4374836659712105e-06
PII_UMP_interaction_8p85,0.04338895580516866,0.000293691705942712,0.0002743622269344384,0.9339100950895278,0.06590410504968781,0.0001833019423961601,9.542873464381311e-07,0.9339100950895278,1.5612945512833988e-08,1.528018096296249e-06
PII_UMP_interaction_8p85,0.04398909662174375,0.0002978937716540137,0.00027828506697352235,0.9338972279972414,0.06591424970148563,0.00018586591659412792,1.014843064811741e-06,0.9338972279972414,1.683334450750763e-08,1.6247082694212622e-06
PII_UMP_interaction_8p85,0.0445975383755743,0.0003021624998970334,0.00028227003119067265,0.933884052020224,0.06592465579079852,0.0001884664978542733,1.079543677601281e-06,0.933884052020224,1.815421967946144e-08,1.7279932261201463e-06
PII_UMP_interaction_8p85,0.04521439588231263,0.0003064993889952107,0.0002863185121545843,0.9338705589068025,0.06593533023917299,0.00019110423872211452,1.1486868094497624e-06,0.9338705589068025,1.958415540997442e-08,1.838344337534775e-06
PII_UMP_interaction_8p85,0.04583978554570082,0.0003109059999637351,0.0002904319606597628,0.9338567401545117,0.06594628015183422,0.00019377970126261456,1.2225921657751512e-06,0.9338567401545117,2.1132489701729578e-08,1.9562677359357645e-06
PII_UMP_interaction_8p85,0.04647382537953673,0.0003153839606015225,0.00029461188953124507,0.9338425870008008,0.06595751282241186,0.00019649345726777717,1.301603207619495e-06,0.9338425870008008,2.280938166830818e-08,2.082306930404698e-06
