# Fig 6a: n=3, Bhat=1.5, Ghat=0.8, T_E=1, T_S=4, T_L=2
l,R
0.20208637082984687,-1.6066543722626787
0.20395750617375874,-1.6040325026659776
0.20584596652311704,-1.6013903165510082
0.20775191229165876,-1.5987276263379653
0.20967550537840635,-1.5960442428727535
0.21161690918141934,-1.5933399754184376
0.2135762886116736,-1.5906146316466634
0.21555381010707098,-1.58786801762905
0.21754964164657548,-1.5850999378285557
0.2195639527644836,-1.5823101950908138
0.2215969145648248,-1.579498590635432
0.22364869973589493,-1.5766649240472703
0.22571948256492677,-1.5738089932676758
0.2278094389528929,-1.5709305945856897
0.22991874642944904,-1.5680295226292167
0.23204758416801344,-1.5651055703561565
0.23419613300098602,-1.5621585290455031
0.2363645754351106,-1.5591881882883967
0.2385530956669759,-1.556194335979142
0.2407618795986637,-1.5531767583061815
0.2429911148535393,-1.5501352397430248
0.24524099079218847,-1.5470695630391338
0.24751169852850408,-1.5439795092107607
0.24980343094591823,-1.540864857531738
0.2521163827137884,-1.5377253855242166
0.25445075030393244,-1.5345608689493533
0.25680673200731735,-1.5313710817979433
0.25918452795090446,-1.528155796280996
0.261584340114647,-1.5249147828202552
0.264006372348649,-1.5216478100386537
0.2664508303904805,-1.5183546447507108
0.26891792188265284,-1.5150350519528615
0.2714078563902584,-1.5116887948137172
0.2739208454187702,-1.508315634664262
0.2764571024320095,-1.5049153309879684
0.27901684287027784,-1.501487641410844
0.2816002841686564,-1.498032321691399
0.284207645775478,-1.4945491257105292
0.2868391491709655,-1.4910378054613216
0.2894950178860472,-1.4874981110387662
0.2921754775213441,-1.4839297906293814
0.2948807557663318,-1.480332590500749
0.29761108241868417,-1.4767062549909438
0.30036668940379024,-1.4730505264978746
0.30314781079445763,-1.4693651454685102
0.3059546828307944,-1.4656498503880062
0.30878754394027547,-1.461904377768719
0.3116466347579978,-1.4581284621391002
0.3145321981471185,-1.4543218360324792
0.3174444792194868,-1.450484229975717
0.32038372535646387,-1.4466153724777355
0.32335018622993555,-1.4427149900179153
0.3263441138235228,-1.4387828070343545
0.3293657624539835,-1.4348185459119938
0.3324153887928178,-1.4308219269705849
0.33549325188806933,-1.4267926684525223
0.33859961318632953,-1.4227304865105097
0.34173473655494774,-1.4186350951950706
0.3448988883044428,-1.4145062064418943
0.348092337211127,-1.410343530059009
0.3513153545399359,-1.4061467737137814
0.3545682140674697,-1.4019156429197344
0.35785119210525157,-1.3976498410231748
0.36116456752319553,-1.3933490691896362
0.3645086217732982,-1.3890130263901108
0.3678836389135431,-1.3846414093870898
0.37128990563203257,-1.3802339127203824
0.3747277112713393,-1.375790228692725
0.3781973478530827,-1.3713100473551627
0.38169911010273755,-1.3667930564922024
0.3852332954746659,-1.3622389416067304
0.3888002041773869,-1.3576473859046827
0.3924001391990766,-1.3530180702794705
0.3960334063333038,-1.348350673296147
0.3997003142050081,-1.3436448711753048
0.40340117429671307,-1.3389003377767117
0.40713630097498704,-1.3341167445826563
0.410906011517146,-1.3292937606810173
0.41471062613820303,-1.3244310527480354
0.4185504680180716,-1.3195282850307795
0.42242586332901455,-1.3145851193293128
0.42633714126335337,-1.3096012149785328
0.43028463406143014,-1.304576228829691
0.43426867703982786,-1.2995098152315825
0.4382896086198567,-1.294401626011385
0.4423477703562977,-1.28925131045516
0.4464435069664186,-1.2840585152879855
0.45057716635925454,-1.2788228846537288
0.45474909966515925,-1.2735440600944468
0.4589596612656351,-1.2682216805293904
0.46320920882343164,-1.2628553822336368
0.4674981033129306,-1.2574447988163002
0.4718267090508069,-1.2519895611983465
0.47619539372697406,-1.2464892975899877
0.48060452843582036,-1.2409436334676411
0.4850544877077276,-1.2353521915504648
0.48954564954088836,-1.2297145917764332
0.49407839543341375,-1.224030451277969
0.49865311041573745,-1.2182993843571117
0.5032701830833256,-1.2125210024602004
0.5079300056296817,-1.2066949141520935
0.5126329738796647,-1.2008207250898784
0.5173794873231102,-1.1948980379960943
0.5221699491487638,-1.188926452631442
0.527004766278533,-1.1829055657669678
0.5318843494020482,-1.1768349711557289
0.5368091130115531,-1.1707142595039146
0.5417794754371109,-1.1645430184414227
0.5467958588821378,-1.1583208324918828
0.5518586894592704,-1.1520472830421067
0.5569683972265574,-1.1457219483109755
0.5621254162239941,-1.1393444033177316
0.5673301845103899,-1.1329142198496847
0.5725831442005772,-1.1264309664293195
0.5778847415029706,-1.1198942082807815
0.5832354267574652,-1.1133035072957544
0.5886356544736938,-1.1066584219987035
0.5940858833696342,-1.0999585075114804
0.5995865764105716,-1.0932033155172909
0.6051382008484297,-1.0863923942239935
0.6107412282614565,-1.0795252883267532
0.6163961345942855,-1.0726015389700052
0.6221034001983636,-1.0656206837087514
0.6278635098727513,-1.0585822564691703
0.6336769529053088,-1.0514857875085182
0.6395442231142524,-1.0443308033743426
0.6454658188901066,-1.0371168268629725
0.6514422432380371,-1.0298433769772934
0.6574740038205766,-1.0225099688838015
0.6635616130007518,-1.015116113868911
0.6697055878856009,-1.0076613192945365
0.6759064503701031,-1.000145088552913
0.6821647271815092,-0.9925669210206707
0.6884809499240812,-0.9849263120121461
0.6948556551242542,-0.9772227527319226
0.7012893842762054,-0.9694557302266045
0.7077826838878564,-0.9616247273357996
0.7143361055272929,-0.9537292226423273
0.7209502058696157,-0.9457686904216334
0.7276255467442319,-0.9377426005903986
0.7343626951825729,-0.9296504186543628
0.7411622234662663,-0.9214916056553251
0.7480247091757447,-0.9132656181173413
0.7549507352393064,-0.9049719079921117
0.7619408899826368,-0.8966099226035322
0.7689957671787767,-0.8881791045914398
0.7761159660985661,-0.8796788918545158
0.7833020915615456,-0.8711087174923662
0.7905547539873307,-0.8624680097467687
0.7978745694474683,-0.8537561919420729
0.8052621597177623,-0.8449726824247739
0.8127181523310966,-0.8361168945022288
