draw,model,p0,p1,p2,p3
1.230000000000000000e+02,2.000000000000000000e+00,5.094459411567022616e-02,5.067924806661832093e-01,4.144085329991712419e-01,2.785439221897551693e-02
1.230000000000000000e+02,3.000000000000000000e+00,2.023281463956741189e-01,3.725754405374012701e-01,2.286919563828688773e-01,1.964044566840557615e-01
1.240000000000000000e+02,0.000000000000000000e+00,1.174708678035382980e-01,3.671601428001660672e-01,3.825248278761697596e-01,1.328441615201259307e-01
1.240000000000000000e+02,1.000000000000000000e+00,2.779806328156652628e-01,2.102154734126803481e-01,2.148848714946489380e-01,2.969190222770052845e-01
1.240000000000000000e+02,2.000000000000000000e+00,3.382085561993890266e-02,4.441614161024361462e-01,4.794723177858568608e-01,4.254541049176789602e-02
1.240000000000000000e+02,3.000000000000000000e+00,1.523829043792006843e-01,3.624056014398008285e-01,2.872978008699129671e-01,1.979136933110854923e-01
1.250000000000000000e+02,0.000000000000000000e+00,1.470775356234031439e-01,3.946632082794597762e-01,3.530089244180756314e-01,1.052503316790611987e-01
1.250000000000000000e+02,1.000000000000000000e+00,3.135693699119968536e-01,2.185135886043676201e-01,2.058326594954231203e-01,2.620843819882123227e-01
1.250000000000000000e+02,2.000000000000000000e+00,5.144060680275443220e-02,5.082415678035151485e-01,4.127629918400475550e-01,2.755483355368291976e-02
1.250000000000000000e+02,3.000000000000000000e+00,1.999001468718545615e-01,3.748078436327811347e-01,2.342518199660790779e-01,1.910401895292851704e-01
1.260000000000000000e+02,0.000000000000000000e+00,1.368989956935310059e-01,3.861741487127511308e-01,3.631155762648763941e-01,1.138112793288413166e-01
1.260000000000000000e+02,1.000000000000000000e+00,3.017424495814962082e-01,2.159811696770405076e-01,2.089711756059405567e-01,2.733052051355225887e-01
1.260000000000000000e+02,2.000000000000000000e+00,4.500028870136343201e-02,4.880418820781922129e-01,4.350762304714880235e-01,3.188159874895651197e-02
1.260000000000000000e+02,3.000000000000000000e+00,1.896652085353221773e-01,3.689589395313001563e-01,2.392473561024053563e-01,2.021284958309724489e-01
1.270000000000000000e+02,0.000000000000000000e+00,1.443425186455742082e-01,3.924731343682135720e-01,3.557167646470024702e-01,1.074675823392095414e-01
1.270000000000000000e+02,1.000000000000000000e+00,3.104292308662855437e-01,2.178625808951258069e-01,2.066777378488100225e-01,2.650304503897786268e-01
1.270000000000000000e+02,2.000000000000000000e+00,4.967125727497457427e-02,5.029951666532381793e-01,4.186864841525912428e-01,2.864709191919595499e-02
1.270000000000000000e+02,3.000000000000000000e+00,2.098272730914038653e-01,3.658119138216801569e-01,2.125849424025813006e-01,2.117758706843349270e-01
1.280000000000000000e+02,0.000000000000000000e+00,1.299982361308246182e-01,3.798673109169595219e-01,3.700029020857009687e-01,1.201315508665148774e-01
1.280000000000000000e+02,1.000000000000000000e+00,2.934930026066889797e-01,2.140835281563078785e-01,2.110861677894343147e-01,2.813373014475687994e-01
1.280000000000000000e+02,2.000000000000000000e+00,4.086048521469547168e-02,4.732754933946591858e-01,4.505997899190774536e-01,3.526423147156798610e-02
1.280000000000000000e+02,3.000000000000000000e+00,1.787222781879937716e-01,3.665125217877790442e-01,2.505403541725543248e-01,2.042248458516727760e-01
1.290000000000000000e+02,0.000000000000000000e+00,1.450778147892984871e-01,3.930683300070389463e-01,3.549881426941168261e-01,1.068657125095459348e-01
1.290000000000000000e+02,1.000000000000000000e+00,3.112760897105762981e-01,2.180396620362577420e-01,2.064506517108793127e-01,2.642335965422865085e-01
1.290000000000000000e+02,2.000000000000000000e+00,5.014414897019771333e-02,5.044185814511341626e-01,4.170886372577198853e-01,2.834863232094815902e-02
1.290000000000000000e+02,3.000000000000000000e+00,1.883328867104195614e-01,3.787387490482495012e-01,2.538820888483322991e-01,1.790462753929987494e-01
1.300000000000000000e+02,0.000000000000000000e+00,1.380215173345976376e-01,3.871566867665186540e-01,3.619974213746633973e-01,1.128243745242201168e-01
1.300000000000000000e+02,1.000000000000000000e+00,3.030660855115799857e-01,2.162755354334612024e-01,2.086260195869192036e-01,2.720323594680396639e-01
1.300000000000000000e+02,2.000000000000000000e+00,4.569109696313673752e-02,4.903609372143974410e-01,4.325801816243190490e-01,3.136778419814671010e-02
1.300000000000000000e+02,3.000000000000000000e+00,1.862611418966732268e-01,3.719818763343721302e-01,2.476281685527301490e-01,1.941288132162244662e-01
1.310000000000000000e+02,0.000000000000000000e+00,1.486234707247915399e-01,3.958726018352822784e-01,3.514813107234093237e-01,1.040226167165170384e-01
1.310000000000000000e+02,1.000000000000000000e+00,3.153325252332893069e-01,2.188724093835520967e-01,2.053545305220748629e-01,2.604405348610835391e-01
1.310000000000000000e+02,2.000000000000000000e+00,5.245323799699459083e-02,5.111490613963051155e-01,4.094390897914341187e-01,2.695861081526633105e-02
1.310000000000000000e+02,3.000000000000000000e+00,1.992105646431136801e-01,3.768911062364383446e-01,2.376830201661304931e-01,1.862153089543175100e-01
1.320000000000000000e+02,0.000000000000000000e+00,1.382905566068873826e-01,3.873904211951060828e-01,3.617295403626704653e-01,1.125894818353361387e-01
1.320000000000000000e+02,1.000000000000000000e+00,3.033825923668012070e-01,2.163455124876806912e-01,2.085432534547002614e-01,2.717286416908177848e-01
1.320000000000000000e+02,2.000000000000000000e+00,4.585738572816225322e-02,4.909133471960199224e-01,4.319832009851256593e-01,3.124606609069226909e-02
1.320000000000000000e+02,3.000000000000000000e+00,1.800464843763603939e-01,3.752635474511801794e-01,2.607155045421032380e-01,1.839744636303562164e-01
1.330000000000000000e+02,0.000000000000000000e+00,1.410117766696371289e-01,3.897169148569730734e-01,3.590226700981164476e-01,1.102486383752734195e-01
1.330000000000000000e+02,1.000000000000000000e+00,3.065681801279449559e-01,2.170410058997023217e-01,2.077052773809387465e-01,2.686855365914140870e-01
1.330000000000000000e+02,2.000000000000000000e+00,4.755493914561605140e-02,4.964271204894957212e-01,4.259727714447489877e-01,3.004516892013921886e-02
1.330000000000000000e+02,3.000000000000000000e+00,1.755691078746305922e-01,3.801825167346706280e-01,2.744194727277411427e-01,1.698289026629578036e-01
1.340000000000000000e+02,0.000000000000000000e+00,1.455263109886071882e-01,3.934290478587435524e-01,3.545439415675039618e-01,1.065006995851455474e-01
1.340000000000000000e+02,1.000000000000000000e+00,3.117916733254978423e-01,2.181469248715254272e-01,2.063120990899768026e-01,2.637493027130000667e-01
1.340000000000000000e+02,2.000000000000000000e+00,5.043359888556325082e-02,5.052821132259355252e-01,4.161159471344109684e-01,2.816834075409017230e-02
1.340000000000000000e+02,3.000000000000000000e+00,2.181910304210389617e-01,3.617456981191548571e-01,1.999164827493853380e-01,2.201467887104207599e-01
1.350000000000000000e+02,0.000000000000000000e+00,1.445826537241805543e-01,3.926680369294801021e-01,3.554787596216887890e-01,1.072705497246507766e-01
1.350000000000000000e+02,1.000000000000000000e+00,3.107060168871809136e-01,2.179205808860264770e-01,2.066035845310348062e-01,2.647698176957577476e-01
1.350000000000000000e+02,2.000000000000000000e+00,4.982546967072056660e-02,5.034610800368660710e-01,4.181642255862413338e-01,2.854922470617213270e-02
1.350000000000000000e+02,3.000000000000000000e+00,1.963036151325763257e-01,3.740414413387536108e-01,2.375690665779539579e-01,1.920858769507161057e-01
1.360000000000000000e+02,0.000000000000000000e+00,1.691706983527326569e-01,4.101258199546666816e-01,3.314269548082381944e-01,8.927652688436243933e-02
1.360000000000000000e+02,1.000000000000000000e+00,3.380254164056837318e-01,2.230667662458405698e-01,1.989809071035393839e-01,2.399269102449361757e-01
1.360000000000000000e+02,2.000000000000000000e+00,6.675803594244932027e-02,5.459543021082929881e-01,3.670079777609118188e-01,2.027968418834573405e-02
1.360000000000000000e+02,3.000000000000000000e+00,2.532906336372185430e-01,3.629693093290600747e-01,1.733801702059938055e-01,2.103598868277276046e-01
1.370000000000000000e+02,0.000000000000000000e+00,1.433184796674279171e-01,3.916362732831520366e-01,3.567322485954202982e-01,1.083129984539996926e-01
1.370000000000000000e+02,1.000000000000000000e+00,3.092465263105199647e-01,2.176133992941830242e-01,2.069938565240898587e-01,2.661462178712072357e-01
1.370000000000000000e+02,2.000000000000000000e+00,4.901609165527440193e-02,5.009968457513972462e-01,4.209182676869964168e-01,2.906879490633203222e-02
1.370000000000000000e+02,3.000000000000000000e+00,1.882405486365755221e-01,3.768677165248318639e-01,2.515031552046175789e-01,1.833885796339749519e-01
1.380000000000000000e+02,0.000000000000000000e+00,1.344085042779991912e-01,3.839515305715329729e-01,3.655988352327129154e-01,1.160411299177549344e-01
1.380000000000000000e+02,1.000000000000000000e+00,2.987878103895394433e-01,2.153140307052219260e-01,2.097359156746425313e-01,2.761622432305960162e-01
1.380000000000000000e+02,2.000000000000000000e+00,4.348496422956721341e-02,4.828143467026146385e-01,4.406438230760751362e-01,3.305686599174292861e-02
1.380000000000000000e+02,3.000000000000000000e+00,1.730264105770777938e-01,3.740519361007594301e-01,2.695443052770239434e-01,1.833773480451386662e-01
1.390000000000000000e+02,0.000000000000000000e+00,1.349796306754242059e-01,3.844664816055262668e-01,3.650290905338432479e-01,1.155247971852062516e-01
1.390000000000000000e+02,1.000000000000000000e+00,2.994675874129659743e-01,2.154687528236836347e-01,2.095606765624473677e-01,2.755029832009028845e-01
1.390000000000000000e+02,2.000000000000000000e+00,4.383034625927423322e-02,4.840232148443856519e-01,4.393634773472215871e-01,3.278296154911839594e-02
1.390000000000000000e+02,3.000000000000000000e+00,2.035998133437210977e-01,3.587158181986684347e-01,2.106698693426683477e-01,2.270144991149421754e-01
1.400000000000000000e+02,0.000000000000000000e+00,1.290307021176305413e-01,3.789452727231059082e-01,3.709698993145495449e-01,1.210541258447140472e-01
1.400000000000000000e+02,1.000000000000000000e+00,2.923203743207333227e-01,2.138048988689635888e-01,2.113816276137517325e-01,2.824930991965513560e-01
1.400000000000000000e+02,2.000000000000000000e+00,4.029483908423286270e-02,4.711341361543493478e-01,4.527997615252501440e-01,3.577126323616768716e-02
1.400000000000000000e+02,3.000000000000000000e+00,1.781381453110862378e-01,3.656671867571433254e-01,2.502037416661073155e-01,2.059909262656629825e-01
1.410000000000000000e+02,0.000000000000000000e+00,1.517038731737495316e-01,3.982223493246383472e-01,3.484442776223829474e-01,1.016294998792293680e-01
1.410000000000000000e+02,1.000000000000000000e+00,3.188210678576708923e-01,2.195682126440740567e-01,2.044009646438108285e-01,2.572097548544442502e-01
1.410000000000000000e+02,2.000000000000000000e+00,5.449784356173329597e-02,5.168189544556786030e-01,4.028691562328702291e-01,2.581404574971783716e-02
1.410000000000000000e+02,3.000000000000000000e+00,2.140608006547847220e-01,3.714705099096696772e-01,2.148771740092147442e-01,1.995915154263310232e-01
1.420000000000000000e+02,0.000000000000000000e+00,1.457539661467994185e-01,3.936114762566249037e-01,3.543185326540350122e-01,1.063160249425404297e-01
1.420000000000000000e+02,1.000000000000000000e+00,3.120531054158426354e-01,2.182011554573630441e-01,2.062417585601311332e-01,2.635039805666631874e-01
1.420000000000000000e+02,2.000000000000000000e+00,5.058081472918651150e-02,5.057190836156991720e-01,4.156227722069357755e-01,2.807732944817876650e-02
1.420000000000000000e+02,3.000000000000000000e+00,2.024462860030122602e-01,3.718795262245792044e-01,2.277054731494881912e-01,1.979687146229203165e-01
1.430000000000000000e+02,0.000000000000000000e+00,1.547307524571625015e-01,4.004550892283978980e-01,3.454695246254108620e-01,9.934463368902858582e-02
1.430000000000000000e+02,1.000000000000000000e+00,3.222178196543072914e-01,2.202277368217433751e-01,2.034630248985982715e-01,2.540914186253511176e-01
1.430000000000000000e+02,2.000000000000000000e+00,5.654159125547475462e-02,5.222318369425906770e-01,3.964835127693194794e-01,2.474305903261501266e-02
1.430000000000000000e+02,3.000000000000000000e+00,2.181781657717473955e-01,3.721957050873085926e-01,2.116460529638349575e-01,1.979800761771089435e-01
1.440000000000000000e+02,0.000000000000000000e+00,1.474336958503370543e-01,3.949436433938113833e-01,3.526567893396567732e-01,1.049658714161949419e-01
1.440000000000000000e+02,1.000000000000000000e+00,3.139763211179268931e-01,2.185968350956333517e-01,2.057225330385552275e-01,2.617043107478844166e-01
1.440000000000000000e+02,2.000000000000000000e+00,5.167310117165345440e-02,5.089151061010827037e-01,4.119956479218753187e-01,2.741614480538849888e-02
1.440000000000000000e+02,3.000000000000000000e+00,2.112682995421308885e-01,3.684339093947534005e-01,2.141724462623911807e-01,2.061253448007246969e-01
1.450000000000000000e+02,0.000000000000000000e+00,1.414343451752065328e-01,3.900721101854913719e-01,3.586027871709036585e-01,1.098907574683982147e-01
1.450000000000000000e+02,1.000000000000000000e+00,3.070603233394496590e-01,2.171470269808874753e-01,2.075750219075925274e-01,2.682176277720703106e-01
1.450000000000000000e+02,2.000000000000000000e+00,4.782108988346276540e-02,4.972713731103250434e-01,4.250440272375906603e-01,2.986350976862156906e-02
1.450000000000000000e+02,3.000000000000000000e+00,1.896393726622030707e-01,3.740810807515731473e-01,2.459697635777504388e-01,1.903097830084731490e-01
1.460000000000000000e+02,0.000000000000000000e+00,1.431499136293314656e-01,3.914976273105129079e-01,3.568994869407453585e-01,1.084529721194104901e-01
1.460000000000000000e+02,1.000000000000000000e+00,3.090514734364034899e-01,2.175720939013922328e-01,2.070458758646634423e-01,2.663305567975407517e-01
1.460000000000000000e+02,2.000000000000000000e+00,4.890862817265033413e-02,5.006661198789297273e-01,4.212863582127331363e-01,2.913889373568677790e-02
1.460000000000000000e+02,3.000000000000000000e+00,2.009268340617720860e-01,3.698295199884347184e-01,2.269049402875789323e-01,2.023387056622140689e-01
1.470000000000000000e+02,0.000000000000000000e+00,1.479864552721505688e-01,3.953767287790201368e-01,3.521105076193574712e-01,1.045263083294719619e-01
1.470000000000000000e+02,1.000000000000000000e+00,3.146070190699807312e-01,2.187253442414092142e-01,2.055515848400359114e-01,2.611160518485740600e-01
1.470000000000000000e+02,2.000000000000000000e+00,5.203488127871327973e-02,5.099560497770788681e-01,4.108065876213855550e-01,2.720248132282210296e-02
1.470000000000000000e+02,3.000000000000000000e+00,1.964957295721774799e-01,3.776798208414692826e-01,2.419765005943780856e-01,1.838479489919751797e-01
1.480000000000000000e+02,0.000000000000000000e+00,1.701544354383220659e-01,4.107285804011445718e-01,3.304801043902054758e-01,8.863687977032790044e-02
1.480000000000000000e+02,1.000000000000000000e+00,3.390798693624395010e-01,2.232428105488979686e-01,1.986753449667609528e-01,2.390019751219016886e-01
1.480000000000000000e+02,2.000000000000000000e+00,6.748175002488147889e-02,5.474473851086228970e-01,3.650605512432418265e-01,2.001031362325398841e-02
1.480000000000000000e+02,3.000000000000000000e+00,2.362180168540287117e-01,3.767338518283398496e-01,2.002788172886948159e-01,1.867693140289365672e-01
1.490000000000000000e+02,0.000000000000000000e+00,1.265480041679073464e-01,3.765352936503570946e-01,3.734520305729058243e-01,1.234646716088295404e-01
1.490000000000000000e+02,1.000000000000000000e+00,2.892926473161540613e-01,2.130751548998700007e-01,2.121383809088066563e-01,2.854938168751691707e-01
1.490000000000000000e+02,2.000000000000000000e+00,3.886011615245042045e-02,4.655583260371011778e-01,4.584696298042071905e-01,3.711192800624130150e-02
1.490000000000000000e+02,3.000000000000000000e+00,1.601745932069548739e-01,3.702105396397035175e-01,2.852217714770707291e-01,1.843930956762708795e-01
