G_mM,Y_0p5,Y_5,Y_36
1.322310155350558197e-08,1.221711099727552032e-16,2.637212619327521552e-16,8.330351717624312577e-14
1.336595516546439315e-08,1.234910893321341485e-16,2.665704553024752815e-16,8.420352210696125300e-14
1.351035207302348917e-08,1.248237168551145139e-16,2.694470141658097324e-16,8.511214912504360519e-14
1.365630894892413254e-08,1.261722342979134779e-16,2.723581511334748804e-16,8.603172998996604723e-14
1.380384264602880616e-08,1.275335061914029518e-16,2.752966535947513530e-16,8.695993294225273948e-14
1.395297019926713753e-08,1.289106680047109997e-16,2.782693098891397101e-16,8.789892706048584719e-14
1.410370882760287634e-08,1.303038260249267608e-16,2.812765442878587149e-16,8.884882079859449505e-14
1.425607593602187581e-08,1.317111733715357077e-16,2.843145383499393489e-16,8.980847539032303808e-14
1.441008911754205393e-08,1.331328694751714874e-16,2.873832920753815628e-16,9.077789083567146366e-14
1.456576615524456523e-08,1.345705086421704231e-16,2.904866239051544244e-16,9.175809744696631733e-14
1.472312502432717075e-08,1.360239845854433755e-16,2.936243217036485521e-16,9.274920367813672376e-14
1.488218389417973511e-08,1.374918624292877180e-16,2.967927791655043090e-16,9.375001653596245041e-14
1.504296113048215179e-08,1.389771182121978923e-16,2.999989967658315379e-16,9.476286777991937479e-14
1.520547529732492484e-08,1.404783170584711978e-16,3.032395803348800328e-16,9.578645596285817755e-14
1.536974515935267838e-08,1.419954589681076346e-16,3.065143177370404122e-16,9.682094376567250783e-14
1.553578968393079411e-08,1.435427864110449457e-16,3.098546050425024009e-16,9.787598358805316137e-14
1.570362804333547951e-08,1.450933024666549027e-16,3.132014685518555182e-16,9.893319248901601805e-14
1.587327961696749174e-08,1.466597084420834584e-16,3.165826980299298524e-16,1.000013010098544149e-13
1.604476399358976711e-08,1.482436517872114683e-16,3.200018997820850895e-16,1.010812852359303350e-13
1.621810097358929678e-08,1.498434850521580521e-16,3.234552553673522110e-16,1.021721148549172456e-13
1.639331057126312649e-08,1.514622905625067908e-16,3.269499773964504906e-16,1.032760131723618869e-13
1.657041301712966784e-08,1.530970922797632179e-16,3.304786411230511744e-16,1.043907026557529688e-13
1.674942876026435533e-08,1.547510788165999548e-16,3.340488834290924473e-16,1.055184066106372191e-13
1.693037847066086977e-08,1.564207958426216432e-16,3.376532795682455553e-16,1.066570101853970222e-13
1.711328304161777934e-08,1.581112919945599645e-16,3.413024363209800766e-16,1.078096585439765517e-13
1.729816359215098208e-08,1.598176249227723518e-16,3.449857469068264331e-16,1.089731522954670590e-13
