# S1 Data: the 2,000 coordinate-perturbation draws (seed 20260909; log-input sd 0.06, ordinate sd 0.06): refitted parameters, calibrated composite coefficients at PII 0.5, 5, 36 uM, and the regulatory swing
Umin,Umax,S_mM,h,composite_PII_0p5,composite_PII_5,composite_PII_36,regulatory_swing
0.41560216350039747,2.9470613281216225,0.5895827253065468,2.1226836782577125,3.799226947125331,4.041013518915139,4.864119258428599,346.17659440207706
0.42375631345696274,2.936865699963239,0.5515867919552466,2.12894833593611,3.660896507349843,3.8937503376327194,4.772613952065528,282.80655795158907
0.36433164081648844,2.9334479625868015,0.5915035600765665,1.9899345617372437,3.5568806782375275,3.7619347651107606,4.440815182570134,318.86797690720255
0.4864653240408244,2.8982810273434145,0.5808935758706787,2.196400314700517,3.7666336349254728,3.9883297381455045,4.353738149012537,147.2215958500548
0.4856567244574936,2.9868463520634525,0.5341461083158899,1.9532547997041851,3.3902416030328957,3.608577997467462,4.958322965548349,1175.606104936754
0.48850208550021124,2.9501783671906403,0.5369695679925885,2.0101613949109205,3.425677588045733,3.6370698157687307,4.657513982216022,304.4364978136093
0.3722243270871918,2.978616816570327,0.5563857655705409,2.0883343396135907,3.7062444543022557,3.9574544879966553,5.2775896850671,983.3900504411627
0.44795748530914453,2.9474442194018105,0.5417451191217166,1.8970979308157627,3.262195703928826,3.450883563204611,4.377045907122434,319.50393472972297
0.5109310313030968,2.9999999999999996,0.5450860519442557,1.8159402918441663,3.21185309158625,3.409197151810585,4.719269429787922,4.387977786877825e+16
0.523942625689548,2.9491611158735,0.5644997704532408,2.250351817258833,3.901177918790882,4.169423156943981,5.136417876373402,274.1444519564408
0.4445163073196961,2.9999999999999996,0.5664802384854728,1.9161764982023906,3.4635730959813014,3.6881814448222863,5.086045404242751,5.178156668987718e+16
0.3825452707074575,2.9999999999999996,0.5685018492650049,1.904731920910011,3.4656970511142773,3.688341174960171,5.060504355866008,6.162914063321726e+16
0.46777848294951196,2.9999999999999996,0.5317212823124926,1.951270722880808,3.406772539001614,3.631261341387034,5.121823224683482,4.87585996204917e+16
0.4590796368174192,2.9999999999999982,0.52148278509787,1.8403850757107418,3.1965380513791612,3.394400295210926,4.7518943894574255,9970634358899510.0
0.4778134330736858,2.9272082068474363,0.5416611477640146,2.0275337500156327,3.429824942091974,3.6333583570383188,4.442010159364556,212.27069864892158
0.481655521983463,2.9749238994687905,0.575174102390565,2.14623555669815,3.832608815244142,4.097516443576863,5.353208633816452,620.2895299128271
0.44680576378550996,2.9434296062379333,0.5603275345986576,1.9073406691493646,3.322838714778256,3.513640706360857,4.360588883785425,297.32370820933323
0.38501222395368007,2.9999999999999996,0.5793782619986133,2.0598840697016807,3.7777407789892212,4.040392012729614,5.576341621541309,6.117654059314986e+16
0.4178603471017689,2.9210168042406406,0.5919688718799192,1.9933516510727256,3.521036820516894,3.718398578715691,4.287097633270691,228.53247334481878
0.4959208897584099,2.8763166383699805,0.5434099888211161,2.1159644228121683,3.4780004151878505,3.670517569806325,4.10344444510869,117.42513161537849
0.5055820103705947,2.888982997770639,0.5599992930588232,2.4204612549176043,4.03772002820847,4.298767570265078,4.5903884124727306,128.39056423729645
0.5750887974264479,2.980823455779265,0.5253102234456054,2.2265321484457257,3.7611457103213186,4.034112114385512,5.612456076056582,655.4307923957873
0.4182627909332824,2.9576541996974774,0.5772110274676415,1.9605930900370447,3.4970900166428613,3.708776443066818,4.655715254591715,431.12167118483165
0.4504066057065932,2.934196939954237,0.5892441836146456,1.9488973356772323,3.4527076693083822,3.6483652145983707,4.33574825927656,252.41161971220032
0.4355658980594859,2.942562188685279,0.5832709033262123,2.1531342433706104,3.8153672066574917,4.060182837891374,4.857843363402455,301.62368460853514
0.4330305388304768,2.98582595102924,0.5442928193930715,2.0304225243909007,3.563005587827099,3.801407489893053,5.194740588036603,1248.7420490542322
0.404722980625986,2.9671228283975024,0.5702109144199576,2.000532923058777,3.568609241736433,3.7941724516686017,4.880281415468755,578.7179231113745
0.456887392292476,2.972905401449009,0.5900378740753113,2.047767224245139,3.71190732214678,3.953908385161544,5.077657276357571,610.7377804118476
0.45458738149237776,2.966812105472011,0.5577436344911392,1.9749987351399105,3.471423639228852,3.688652786989594,4.792105379646327,500.5542550916761
0.4460867729568052,2.964042022765188,0.5633631199450717,2.2159134426540272,3.8960935957778835,4.168605003510603,5.344120925613843,471.92816246827164
0.4043665850687579,2.9999999999999996,0.5911611353959108,2.125902586206184,3.9350153114547246,4.217143689922672,5.808616060863591,5.781730791770073e+16
0.3764392346845705,2.9999999999999996,0.530890698269777,1.9623572576120223,3.4457122493867143,3.673550580734529,5.1662927750353695,6.277489802548849e+16
0.45732265804750705,2.9470153099671847,0.5724744050282862,2.2043366621858205,3.8692963931938342,4.127767773078045,5.029128178795636,309.243463036833
0.5051792384338295,2.9999999999999996,0.5438024520520727,2.0504019989434,3.6021120401985467,3.8527057867920473,5.459391518784451,4.448193036189977e+16
