# Fig 4A: the bounded fixed-exponent fits h = 1, 2, 3 as curves, on the grid of Fig3A_fit.csv
glutamine_mM,fit_h1,fit_h2,fit_h3
0.26029916764233235,2.2242404492568726,2.522660273284589,2.628595964403952
0.26594087925368654,2.2118439669137064,2.5066315984707406,2.615914278818786
0.27170486905053776,2.199320700645117,2.4901628153891777,2.6025653224739322
0.27759378728438383,2.186671618383757,2.4732513151975217,2.588524852724147
0.28361034164814575,2.1738977660271686,2.4558951826861666,2.5737690595678346
0.2897572985211506,2.1610002681300675,2.4380932395034183,2.5582747554029686
0.2960374842410973,2.147980328512219,2.4198450865781234,2.5420195817375477
0.3024537864035921,2.134839230778465,2.4011511453932153,2.5249822324686906
0.309009155189849,2.1215783387475993,2.382012697745413,2.5071426929842864
0.31570660472316747,2.108199096786882,2.3624319236107345,2.4884824939339776
0.32254921445480994,2.094703030049133,2.3424119367230762,2.4689849780649795
0.3295401305799176,2.081091744609488,2.321956817464326,2.448635578027967
0.33668256748411285,2.067366927499057,2.301071642659836,2.4274221025366742
0.3439798092214574,2.0535303466329102,2.2797625118729687,2.405335027722355
0.35143521102444225,2.039583850630003,2.258036569797431,2.382367789974508
0.35905220084670575,2.0255293685228404,2.2359020243563457,2.3585170760184875
0.366834280939188,2.0113689093549305,2.2133681601330415,2.3337831054683935
0.37478502946044767,1.9971045616642629,2.1904453467803977,2.3081699006315985
0.38290810212187887,1.9827384928513268,2.1671450420834586,2.2816855379534027
0.39120723386858863,1.9682729484304067,2.143479789383967,2.25434237520148
0.39968624059670405,1.9537102511631792,2.1194632091153323,2.2261572483251966
0.408349020907901,1.9390528000738898,2.095109984242092,2.1971516319084254
0.41719955790195973,1.9243030693456853,2.0704358394489026,2.1673517572876246
0.4262419210081741,1.9094636070979554,2.0454575139798408,2.1367886827468903
0.4354802678564514,1.894537034044851,2.0201927280889262,2.105498310740007
0.4449188461889693,1.8795260420354356,1.9946601431262803,2.0735213478305106
0.454561995813265,1.8644333924762453,1.9688793153506339,2.0409032039803296
0.4644141505976546,1.8492619146373548,1.942870643626768,2.007693828942055
0.4744798405099024,1.8340145038433384,1.9166553112350897,1.9739474847958598
0.4847636937000763,1.8186941195508723,1.890255222088613,1.9397224550863308
0.4952704386285449,1.8033037833150078,1.8636929317191497,1.9050806925146588
0.5060049062400992,1.7878465766464908,1.836991573458167,1.870087408677964
0.5169720321851946,1.7723256387628046,1.8101747802975732,1.8348106108646263
0.5281768590893366,1.7567441642359314,1.7832666029703619,1.7993205923540498
0.5396245388716527,1.7411054005401432,1.756291424839663,1.7636893839731982
0.5513203351137178,1.7254126455034196,1.7292738742262994,1.7279901757756726
0.5632696254797195,1.7096692446664057,1.7022387348386356,1.692296718583842
0.5754779041890796,1.6938785885530905,1.6752108549936593,1.6566827157317374
0.5879507845426675,1.6780441098576693,1.6482150563343327,1.6212212156392478
0.6006940015037644,1.6621692805523278,1.6212760427549977,1.5859840158232676
0.6137134143349693,1.6462576089209178,1.5944183102438116,1.5510410886099573
0.627015009292257,1.6303126365237464,1.5676660583389825,1.516460038169733
0.6406049023774248,1.6143379350989215,1.5410431038741117,1.4823055975818866
0.6544893421501988,1.598337103405894,1.514572797657752,1.4486391734892101
0.6686747126012869,1.582313764017036,1.4882779446939076,1.4155184445742792
0.683167536087704,1.5662715600632604,1.4621807285044253,1.3829970186334979
0.6979744763317166,1.550214151939839,1.4363026400619354,1.3511241515011714
0.713102341484786,1.5341452139787053,1.4106644117842235,1.3199445295416181
0.7285580872579213,1.5180684310936505,1.3852859569786933,1.2894981159374206
0.7443488201198751,1.5019874954048982,1.3601863150601379,1.2598200596051388
0.7604818005646623,1.485906102849617,1.3353836027974286,1.2309406643069871
0.7769644464498943,1.4698279497849838,1.3108949717762297,1.2028854144300722
0.7938043364074713,1.453756729590424,1.2867365721965238,1.1756750529954876
0.8110092133281953,1.4376961292756696,1.2629235230566587,1.1493257067501172
0.8285869879219118,1.4216498261012434,1.2394698887108486,1.123849052687064
0.8465457423548084,1.4056214842179517,1.2163886617254447,1.0992525200307126
0.8648937339655541,1.3896147513318873,1.1936917519016155,1.075539521596961
0.8836393990619776,1.3736332554013746,1.171389981279079,1.0527097084801798
0.9027913568000371,1.3576806013721725,1.1494930848876546,1.0307592422040328
0.922358413146861,1.341760367957127,1.1280097169711563,1.0096810787791874
0.942349564929686,1.32587610446632,1.1069474623717075,0.989465259512013
0.9627740039725475,1.3100313276935958,1.0863128527321964,0.9700992038797214
0.9836411213226322,1.2942295188651518,1.0661113871501864,0.9515680003054905
1.00496051156823,1.278474120655697,1.0463475568982141,0.9338546912104473
1.0267419772502775,1.2627685342774386,1.0270248738127652,0.916940549269059
1.0489955333695082,1.2471161166469569,1.0081459019470915,0.9008053423344964
1.0717314119912997,1.2315201776347355,0.9897122920810701,0.8854275850178623
1.0949600669503217,1.215983977401899,0.9717248186841091,0.8707847753898238
1.1186921786571522,1.2005107238284052,0.9541834189342301,0.8568536157178513
1.142938659009073,1.1851035700366648,0.9370872334074243,0.8436102165522222
