# Fig 5A: calibrated composite responses normalised between their plateaus; midpoints at the reported cascade half-points
glutamine_mM,Y_norm_PII_0.5,Y_norm_PII_5,Y_norm_PII_36
4.5095721356761445,0.9940497518360617,0.9962821502330242,0.9999273020721552
4.588324610100845,0.9942575169428864,0.9964122479104429,0.9999298549510734
4.66845237070379,0.9944579153303083,0.9965377133915161,0.9999323163143575
4.749979434661412,0.9946512155622161,0.9966587168786923,0.9999346895673421
4.832930238571752,0.994837675938775,0.9967754219785793,0.9999369779804507
4.917329645779016,0.9950175449178904,0.9968879859790086,0.9999391846950639
5.003202953826004,0.9951910615176806,0.996996560113193,0.9999413127291024
5.090575902036681,0.9953584557008961,0.9971012898116435,0.9999433649823339
5.179474679231207,0.9955199487421829,0.9972023149424813,0.9999453442414302
5.269925931575656,0.9956757535790288,0.9972997700407404,0.9999472531847764
5.361956770568817,0.9958260751471978,0.9973937845272204,0.9999490943870535
5.455594781168514,0.9959711107014052,0.997484482917425,0.9999508703236037
5.550868030059805,0.996111050121954,0.9975719850210835,0.9999525833745898
5.647805074067552,0.9962460762080095,0.9976564061327323,0.999954235828961
5.746434968715974,0.996376364958157,0.9977378572138002,0.9999558298882332
5.846787276937589,0.9965020858388484,0.9978164450666225,0.9999573676700969
5.948892077934331,0.9966234020413223,0.9978922725007817,0.9999588512118568
6.052779976193349,0.9967404707275366,0.997965438492154,0.999960282473718
6.158482110660261,0.9968534432656388,0.9980360383350152,0.9999616633419197
6.266030164072656,0.9969624654554624,0.9981041637875472,0.9999629956317312
6.375456372456506,0.9970676777445158,0.998169903211062,0.9999642810903118
6.486793534788508,0.9971692154349104,0.9982333417032453,0.9999655213994433
6.600075022827095,0.9972672088816412,0.9982945612257079,0.9999667181781426
6.715334791115142,0.9973617836826225,0.9983536407261118,0.99996787298516
6.832607387157398,0.9974530608608563,0.998410656255131,0.9999689873213654
6.951927961775605,0.9975411570390907,0.9984656810784885,0.9999700626320349
7.073332279644439,0.9976261846073096,0.9985187857842988,0.9999711003090348
7.196856730011514,0.9977082518833786,0.998570038385935,0.9999721016929134
7.322538337604533,0.9977874632671527,0.9986195044206277,0.9999730680749044
7.45041477372891,0.9978639193883394,0.9986672470439909,0.9999740006988422
7.580524367559261,0.9979377172483939,0.998713327120661,0.9999749007629992
7.712906117627992,0.9980089503567108,0.9987578033112268,0.9999757694218441
7.847599703514607,0.9980777088613636,0.9988007321556175,0.999976607787726
7.984645497739087,0.9981440796746306,0.9988421681531049,0.9999774169324912
8.124084577862966,0.998208146593534,0.9988821638390775,0.9999781978890283
8.265958738801812,0.9982699904156086,0.9989207698587246,0.9999789516527552
8.410310505352605,0.9983296890501072,0.9989580350377674,0.99997967918304
8.557183144940002,0.9983873176248363,0.9989940064503696,0.9999803814045665
8.706620680585127,0.9984429485888104,0.9990287294843504,0.999981059208644
8.858667904100823,0.9984966518109031,0.9990622479038134,0.9999817134544635
9.01337038951743,0.9985484946746627,0.9990946039093087,0.9999823449703029
9.17077450674293,0.9985985421694551,0.9991258381956304,0.9999829545546848
9.330927435461664,0.9986468569780886,0.9991559900073521,0.9999835429774873
9.49387717927582,0.9986934995610652,0.9991850971921975,0.9999841109810113
9.659672580093833,0.9987385282376003,0.9992131962523366,0.9999846592810042
9.82836333277002,0.9987819992635455,0.9992403223936954,0.9999851885676445
10.0,0.998823966906337,0.999266509573364,0.9999856995064872
