# Fig 4A: free-exponent fit and pointwise 2.5-97.5 percentiles over 2,000 coordinate perturbations
glutamine_mM,fit,band_lo,band_hi
14.046381830766862,0.45726290359089905,0.3478015792109895,0.5633130777929244
14.350822433439248,0.45710389207094065,0.34751273505893127,0.56319277866161
14.661861467057923,0.4569515951344028,0.34723480479720326,0.563077685562064
14.97964194569713,0.45680573000925906,0.3469673781340861,0.5629675736475905
15.304309983111262,0.4566660257685608,0.34671006004332733,0.5628622277439955
15.63601485991718,0.45653222283950584,0.34646247020815957,0.5627970647129781
15.974909092232641,0.4564040725324181,0.34627026915721826,0.5626730223350571
16.321148501802384,0.45628133658886694,0.3461333004435741,0.5625783159105628
16.674892287644134,0.4561637867481825,0.3460022089774873,0.5624924398703038
17.036303099247448,0.4560512043316483,0.34587674296832144,0.5624102921205538
17.405547111359066,0.45594337984367894,0.3457566613718725,0.562331710998229
17.78279410038923,0.4558401125893137,0.3456417334354066,0.562256541831912
