# S2 Fig: sup over the input of the ladder factor nu for the three-site ladder c = (1, 3a, 3b, 1); a = b = 1 is the binomial ladder (nu = 1); the bound nu <= 3 is approached as a, b -> 0
log10_a,log10_b,nu_sup
-0.8999999999999999,-0.09999999999999964,1.7586864337345383
-0.7999999999999998,-0.09999999999999964,1.7038505216609527
-0.6999999999999997,-0.09999999999999964,1.6420587999225005
-0.5999999999999996,-0.09999999999999964,1.5709011576494276
-0.5,-0.09999999999999964,1.4920093487453951
-0.3999999999999999,-0.09999999999999964,1.4042910831456594
-0.2999999999999998,-0.09999999999999964,1.31001070718244
-0.19999999999999973,-0.09999999999999964,1.2108903759908654
-0.09999999999999964,-0.09999999999999964,1.121591897842178
0.0,-0.09999999999999964,1.1072336461330636
0.10000000000000009,-0.09999999999999964,1.1318607806310885
0.20000000000000018,-0.09999999999999964,1.164410465365027
0.30000000000000027,-0.09999999999999964,1.1998153702110461
0.40000000000000036,-0.09999999999999964,1.2371328121001655
0.5,-0.09999999999999964,1.2752191716965338
0.6000000000000001,-0.09999999999999964,1.3135171785657875
0.7000000000000002,-0.09999999999999964,1.3515639636051402
0.8000000000000003,-0.09999999999999964,1.3889782197631824
0.9000000000000004,-0.09999999999999964,1.4254492488578006
1.0,-0.09999999999999964,1.4607278013455927
1.1000000000000005,-0.09999999999999964,1.4946184304020291
1.2000000000000002,-0.09999999999999964,1.526973022965703
1.2999999999999998,-0.09999999999999964,1.5576851882944733
1.4000000000000004,-0.09999999999999964,1.586944309379097
1.5,-0.09999999999999964,1.6150322243203974
1.6000000000000005,-0.09999999999999964,1.6414222183512777
1.7000000000000002,-0.09999999999999964,1.6661092928195134
1.8000000000000007,-0.09999999999999964,1.6891093298401005
1.9000000000000004,-0.09999999999999964,1.7104560205100527
2.0,-0.09999999999999964,1.7311914133662967
2.1000000000000005,-0.09999999999999964,1.750380875432852
2.2,-0.09999999999999964,1.768076678791944
2.3000000000000007,-0.09999999999999964,1.7843447608155036
2.4000000000000004,-0.09999999999999964,1.7999728313898171
2.5,-0.09999999999999964,1.8145372956102361
2.6000000000000005,-0.09999999999999964,1.8278583566796556
2.7,-0.09999999999999964,1.8400121959864018
2.8000000000000007,-0.09999999999999964,1.8518689500145225
2.9000000000000004,-0.09999999999999964,1.8627223825200203
3.0,-0.09999999999999964,1.8725847542585892
-3.0,0.0,2.0238323074721887
-2.9,0.0,2.022754010424073
-2.8,0.0,2.021399305484537
-2.7,0.0,2.0196982395748893
-2.6,0.0,2.017563676138821
-2.5,0.0,2.0149727081723703
-2.4,0.0,2.0119364845153878
-2.3,0.0,2.008135591914782
-2.2,0.0,2.0033842604252605
-2.1,0.0,1.997730574599448
-2.0,0.0,1.9910011730539496
-1.9,0.0,1.982631494403295
-1.7999999999999998,0.0,1.9727206777588446
-1.7,0.0,1.9609375349297526
-1.5999999999999999,0.0,1.9464049910893817
-1.5,0.0,1.9297578085401168
-1.4,0.0,1.9095308849835448
-1.2999999999999998,0.0,1.885621392168326
-1.2,0.0,1.857715929013097
-1.0999999999999999,0.0,1.8241365003767924
-1.0,0.0,1.7860749893572834
-0.8999999999999999,0.0,1.7409819537273503
-0.7999999999999998,0.0,1.6890143612036224
-0.6999999999999997,0.0,1.6298308303153985
-0.5999999999999996,0.0,1.561875125850051
-0.5,0.0,1.4861179242253724
-0.3999999999999999,0.0,1.4021059573246106
-0.2999999999999998,0.0,1.3099488918338533
-0.19999999999999973,0.0,1.2110626630755348
-0.09999999999999964,0.0,1.1072336461330643
0.0,0.0,1.0000591326497392
0.10000000000000009,0.0,1.0335351832267
0.20000000000000018,0.0,1.069470564281904
0.30000000000000027,0.0,1.1072792072595727
0.40000000000000036,0.0,1.1463443962483078
0.5,0.0,1.1864986532726576
0.6000000000000001,0.0,1.227218342262677
0.7000000000000002,0.0,1.2678767010296166
0.8000000000000003,0.0,1.308105809555764
0.9000000000000004,0.0,1.3475935342526422
1.0,0.0,1.3860769187906778
1.1000000000000005,0.0,1.4233371092036786
1.2000000000000002,0.0,1.4591954131293516
1.2999999999999998,0.0,1.4935101066925367
1.4000000000000004,0.0,1.5261736573419944
1.5,0.0,1.5571101076263596
1.6000000000000005,0.0,1.5865812773713428
1.7000000000000002,0.0,1.614771673995627
1.8000000000000007,0.0,1.6412355865133368
1.9000000000000004,0.0,1.6659758404017588
2.0,0.0,1.6890140488529162
2.1000000000000005,0.0,1.710391135555938
2.2,0.0,1.731148544883925
2.3000000000000007,0.0,1.7503503447429034
2.4000000000000004,0.0,1.7680549563138552
2.5,0.0,1.7843293182903504
2.6000000000000005,0.0,1.7999630876681045
2.7,0.0,1.8145303737469676
2.8000000000000007,0.0,1.8278534423895205
2.9000000000000004,0.0,1.8400087087624717
3.0,0.0,1.8518667497172228
-3.0,0.10000000000000009,2.0097802447099613
-2.9,0.10000000000000009,2.0085941050972997
-2.8,0.10000000000000009,2.007104442240085
-2.7,0.10000000000000009,2.0052347467781098
-2.6,0.10000000000000009,2.002983170751135
-2.5,0.10000000000000009,2.000333700392023
-2.4,0.10000000000000009,1.9970158286292023
-2.3,0.10000000000000009,1.992974068519499
-2.2,0.10000000000000009,1.9882828456016064
-2.1,0.10000000000000009,1.9824309274460568
-2.0,0.10000000000000009,1.9755700766903614
-1.9,0.10000000000000009,1.9673353963277382
-1.7999999999999998,0.10000000000000009,1.9573407561019553
-1.7,0.10000000000000009,1.9457926856212353
-1.5999999999999999,0.10000000000000009,1.931563221323789
-1.5,0.10000000000000009,1.9153907051384582
-1.4,0.10000000000000009,1.8956847967863402
-1.2999999999999998,0.10000000000000009,1.872931972122321
-1.2,0.10000000000000009,1.8459006694737023
-1.0999999999999999,0.10000000000000009,1.8143028186397905
-1.0,0.10000000000000009,1.7777062186468509
-0.8999999999999999,0.10000000000000009,1.7344823836771286
-0.7999999999999998,0.10000000000000009,1.6858269994623811
-0.6999999999999997,0.10000000000000009,1.629279346415075
-0.5999999999999996,0.10000000000000009,1.5648862528566603
-0.5,0.10000000000000009,1.493227903334116
-0.3999999999999999,0.10000000000000009,1.4131901133950138
-0.2999999999999998,0.10000000000000009,1.3254513314328424
-0.19999999999999973,0.10000000000000009,1.231150378092513
-0.09999999999999964,0.10000000000000009,1.1318607806310894
0.0,0.10000000000000009,1.0335351832267001
0.10000000000000009,0.10000000000000009,1.0000589054200417
0.20000000000000018,0.10000000000000009,1.000058905421683
0.30000000000000027,0.10000000000000009,1.0226137752519369
0.40000000000000036,0.10000000000000009,1.058383927564746
0.5,0.10000000000000009,1.0976840812449915
0.6000000000000001,0.10000000000000009,1.1386475692985336
0.7000000000000002,0.10000000000000009,1.1804194318941679
0.8000000000000003,0.10000000000000009,1.2222001368797542
0.9000000000000004,0.10000000000000009,1.2641693589949363
1.0,0.10000000000000009,1.305378579770011
1.1000000000000005,0.10000000000000009,1.3455953239073257
1.2000000000000002,0.10000000000000009,1.3846183214613905
1.2999999999999998,0.10000000000000009,1.4222761013271543
1.4000000000000004,0.10000000000000009,1.4584260963762021
1.5,0.10000000000000009,1.4929539343973315
1.6000000000000005,0.10000000000000009,1.5257726574536576
1.7000000000000002,0.10000000000000009,1.5568216905711487
1.8000000000000007,0.10000000000000009,1.5863992530995006
1.9000000000000004,0.10000000000000009,1.6146410489875782
2.0,0.10000000000000009,1.641142027873586
2.1000000000000005,0.10000000000000009,1.6659089447626656
2.2,0.10000000000000009,1.688966289547184
2.3000000000000007,0.10000000000000009,1.7103610001395062
2.4000000000000004,0.10000000000000009,1.7311270585785392
2.5,0.10000000000000009,1.7503350425493738
2.6000000000000005,0.10000000000000009,1.7680440689766048
2.7,0.10000000000000009,1.7843215785360254
2.8000000000000007,0.10000000000000009,1.7999582041763282
2.9000000000000004,0.10000000000000009,1.8145269045653727
3.0,0.10000000000000009,1.8278509793936992
-3.0,0.20000000000000018,2.001879319131621
-2.9,0.20000000000000018,2.0005673449596317
-2.8,0.20000000000000018,1.9989202549690117
-2.7,0.20000000000000018,1.9969985802934291
-2.6,0.20000000000000018,1.9946706353208787
-2.5,0.20000000000000018,1.991757453996662
-2.4,0.20000000000000018,1.9884694533686929
-2.3,0.20000000000000018,1.9843581349152848
-2.2,0.20000000000000018,1.979557794655728
-2.1,0.20000000000000018,1.9737729143508034
-2.0,0.20000000000000018,1.9668930596748728
-1.9,0.20000000000000018,1.958776239696477
-1.7999999999999998,0.20000000000000018,1.9490498122374462
-1.7,0.20000000000000018,1.9377076388516696
-1.5999999999999999,0.20000000000000018,1.9240949518269599
-1.5,0.20000000000000018,1.9083379394160926
-1.4,0.20000000000000018,1.8894411388443317
-1.2999999999999998,0.20000000000000018,1.867727648086211
-1.2,0.20000000000000018,1.8416976616729612
-1.0999999999999999,0.20000000000000018,1.812105491736338
-1.0,0.20000000000000018,1.776776527434598
-0.8999999999999999,0.20000000000000018,1.7368423026505133
-0.7999999999999998,0.20000000000000018,1.6901611219430341
-0.6999999999999997,0.20000000000000018,1.6366880580507197
-0.5999999999999996,0.20000000000000018,1.5764629114256412
-0.5,0.20000000000000018,1.5081518645584826
-0.3999999999999999,0.20000000000000018,1.4319819878384954
-0.2999999999999998,0.20000000000000018,1.3485740181018897
-0.19999999999999973,0.20000000000000018,1.2589359262899615
-0.09999999999999964,0.20000000000000018,1.1644104653650262
0.0,0.20000000000000018,1.0694705642819036
0.10000000000000009,0.20000000000000018,1.000082228817334
0.20000000000000018,0.20000000000000018,1.0000822288182571
0.30000000000000027,0.20000000000000018,1.0000822288194193
0.40000000000000036,0.20000000000000018,1.0000822288208826
0.5,0.20000000000000018,1.0193894545084965
0.6000000000000001,0.20000000000000018,1.0539874297287548
0.7000000000000002,0.20000000000000018,1.0933260241966847
0.8000000000000003,0.20000000000000018,1.134775257760518
0.9000000000000004,0.20000000000000018,1.177517802236374
1.0,0.20000000000000018,1.2199119230843627
1.1000000000000005,0.20000000000000018,1.2623043467226147
1.2000000000000002,0.20000000000000018,1.304007904122665
1.2999999999999998,0.20000000000000018,1.344591755973812
1.4000000000000004,0.20000000000000018,1.3838861560792999
1.5,0.20000000000000018,1.4217437255873189
1.6000000000000005,0.20000000000000018,1.4580401966074164
1.7000000000000002,0.20000000000000018,1.4926750132125892
1.8000000000000007,0.20000000000000018,1.5255715888816264
1.9000000000000004,0.20000000000000018,1.5566770908647685
2.0,0.20000000000000018,1.5863080054407457
2.1000000000000005,0.20000000000000018,1.6145755712214243
2.2,0.20000000000000018,1.6410951321649203
2.3000000000000007,0.20000000000000018,1.6658754147610166
2.4000000000000004,0.20000000000000018,1.6889423517630604
2.5,0.20000000000000018,1.7103458960842706
2.6000000000000005,0.20000000000000018,1.7311162896228482
2.7,0.20000000000000018,1.7503273731342317
2.8000000000000007,0.20000000000000018,1.7680386123046645
2.9000000000000004,0.20000000000000018,1.7843176994303034
3.0,0.20000000000000018,1.799955756616817
-3.0,0.30000000000000027,1.9974724001033448
-2.9,0.30000000000000027,1.9960508221591209
-2.8,0.30000000000000027,1.9944117002118518
-2.7,0.30000000000000027,1.9923554548954803
-2.6,0.30000000000000027,1.9900096684440547
-2.5,0.30000000000000027,1.9871111046715217
-2.4,0.30000000000000027,1.9837483142257335
-2.3,0.30000000000000027,1.9796686485809023
-2.2,0.30000000000000027,1.974915260511758
-2.1,0.30000000000000027,1.9691863143312196
-2.0,0.30000000000000027,1.9625342539057473
-1.9,0.30000000000000027,1.9545159601872424
-1.7999999999999998,0.30000000000000027,1.9452753238546565
-1.7,0.30000000000000027,1.9341058118745766
-1.5999999999999999,0.30000000000000027,1.9213434548424115
-1.5,0.30000000000000027,1.9058865096659225
-1.4,0.30000000000000027,1.888349952435705
-1.2999999999999998,0.30000000000000027,1.8671509109476152
-1.2,0.30000000000000027,1.843182125122106
-1.0999999999999999,0.30000000000000027,1.8144526247058126
-1.0,0.30000000000000027,1.781910091127061
-0.8999999999999999,0.30000000000000027,1.7435750495548314
-0.7999999999999998,0.30000000000000027,1.6998172761499943
-0.6999999999999997,0.30000000000000027,1.6496777762600596
-0.5999999999999996,0.30000000000000027,1.592029764071602
-0.5,0.30000000000000027,1.5278469955396625
-0.3999999999999999,0.30000000000000027,1.4560582441918613
-0.2999999999999998,0.30000000000000027,1.3768104284977332
-0.19999999999999973,0.30000000000000027,1.290926047902092
-0.09999999999999964,0.30000000000000027,1.1998153702110452
0.0,0.30000000000000027,1.1072792072595727
0.10000000000000009,0.30000000000000027,1.0226137752519364
0.20000000000000018,0.30000000000000027,1.0000589054168811
0.30000000000000027,0.30000000000000027,1.0000589054177038
0.40000000000000036,0.30000000000000027,1.0000589054187397
0.5,0.30000000000000027,1.0000589054200437
0.6000000000000001,0.30000000000000027,1.000058905421685
0.7000000000000002,0.30000000000000027,1.0181100737278936
0.8000000000000003,0.30000000000000027,1.0519726333224935
0.9000000000000004,0.30000000000000027,1.0913220408755688
1.0,0.30000000000000027,1.1331263758088848
1.1000000000000005,0.30000000000000027,1.1760595272629295
1.2000000000000002,0.30000000000000027,1.2188282943522888
1.2999999999999998,0.30000000000000027,1.2613678755839206
1.4000000000000004,0.30000000000000027,1.3033199755822245
1.5,0.30000000000000027,1.3440882541682313
1.6000000000000005,0.30000000000000027,1.3835189185154746
1.7000000000000002,0.30000000000000027,1.4214767516944118
1.8000000000000007,0.30000000000000027,1.4578467060897116
1.9000000000000004,0.30000000000000027,1.4925351775531224
2.0,0.30000000000000027,1.5254707926209101
2.1000000000000005,0.30000000000000027,1.5566046070850728
2.2,0.30000000000000027,1.5862622684004137
2.3000000000000007,0.30000000000000027,1.6145427520434479
2.4000000000000004,0.30000000000000027,1.6410716272997268
2.5,0.30000000000000027,1.6658586092585648
2.6000000000000005,0.30000000000000027,1.6889303540920848
2.7,0.30000000000000027,1.710338325981617
2.8000000000000007,0.30000000000000027,1.731110892285953
2.9000000000000004,0.30000000000000027,1.7503235292833177
3.0,0.30000000000000027,1.7680358774708747
-3.0,0.40000000000000036,1.9950595110018496
-2.9,0.40000000000000036,1.9936068958705448
-2.8,0.40000000000000036,1.9919447501510987
-2.7,0.40000000000000036,1.989896710890866
-2.6,0.40000000000000036,1.9875483550267488
-2.5,0.40000000000000036,1.9846643478114165
-2.4,0.40000000000000036,1.98138016656189
-2.3,0.40000000000000036,1.9773262952494404
-2.2,0.40000000000000036,1.9727670097743644
-2.1,0.40000000000000036,1.9671794413157928
-2.0,0.40000000000000036,1.960788581489247
-1.9,0.40000000000000036,1.953120268465742
-1.7999999999999998,0.40000000000000036,1.9441958607671557
-1.7,0.40000000000000036,1.9337055671410466
-1.5999999999999999,0.40000000000000036,1.921312204876354
-1.5,0.40000000000000036,1.9070020710208193
-1.4,0.40000000000000036,1.8899224193437552
-1.2999999999999998,0.40000000000000036,1.8704616947966177
-1.2,0.40000000000000036,1.8471644484252783
-1.0999999999999999,0.40000000000000036,1.820806791929179
-1.0,0.40000000000000036,1.7894539218116328
-0.8999999999999999,0.40000000000000036,1.753970719320794
-0.7999999999999998,0.40000000000000036,1.7124989674996383
-0.6999999999999997,0.40000000000000036,1.6651905338609352
-0.5999999999999996,0.40000000000000036,1.6115198481394037
-0.5,0.40000000000000036,1.5503293382753653
-0.3999999999999999,0.40000000000000036,1.481917959850461
-0.2999999999999998,0.40000000000000036,1.4067511461650806
-0.19999999999999973,0.40000000000000036,1.3245917215528327
-0.09999999999999964,0.40000000000000036,1.2371328121001663
0.0,0.40000000000000036,1.146344396248308
0.10000000000000009,0.40000000000000036,1.0583839275647464
0.20000000000000018,0.40000000000000036,1.0000158873013525
0.30000000000000027,0.40000000000000036,1.0000158873020857
0.40000000000000036,0.40000000000000036,1.0000158873030087
0.5,0.40000000000000036,1.000015887304171
0.6000000000000001,0.40000000000000036,1.0000158873056337
0.7000000000000002,0.40000000000000036,1.0000158873074756
0.8000000000000003,0.40000000000000036,1.0000158873097944
0.9000000000000004,0.40000000000000036,1.0175053370482892
1.0,0.40000000000000036,1.0509640344818247
1.1000000000000005,0.40000000000000036,1.0904003049447455
1.2000000000000002,0.40000000000000036,1.1322987264059001
1.2999999999999998,0.40000000000000036,1.1753276466302172
1.4000000000000004,0.40000000000000036,1.2182846249503636
1.5,0.40000000000000036,1.2608980874622877
1.6000000000000005,0.40000000000000036,1.3029749521875698
1.7000000000000002,0.40000000000000036,1.3438357731116441
1.8000000000000007,0.40000000000000036,1.3833347919267274
1.9000000000000004,0.40000000000000036,1.4213429090863567
2.0,0.40000000000000036,1.4577497103840213
2.1000000000000005,0.40000000000000036,1.4924650826689179
2.2,0.40000000000000036,1.5254202689777883
2.3000000000000007,0.40000000000000036,1.5565682760616566
2.4000000000000004,0.40000000000000036,1.586239344354071
2.5,0.40000000000000036,1.6145263028479537
2.6000000000000005,0.40000000000000036,1.641059846626077
2.7,0.40000000000000036,1.665850186381022
2.8000000000000007,0.40000000000000036,1.6889243409223327
2.9000000000000004,0.40000000000000036,1.7103345319068868
3.0,0.40000000000000036,1.73110818719107
-3.0,0.5,1.993790534741522
-2.9,0.5,1.9923416379129206
-2.8,0.5,1.9907089489767675
-2.7,0.5,1.9886951380598965
-2.6,0.5,1.986402084395223
-2.5,0.5,1.9836294000428818
-2.4,0.5,1.9804031551763293
-2.3,0.5,1.9766012712560594
-2.2,0.5,1.972071788601511
-2.1,0.5,1.9668739892354385
-2.0,0.5,1.9605681881530224
-1.9,0.5,1.9534440634036958
-1.7999999999999998,0.5,1.944880108088436
-1.7,0.5,1.9349567853727236
-1.5999999999999999,0.5,1.9233408405482775
-1.5,0.5,1.9096071568191197
-1.4,0.5,1.8938758675241627
-1.2999999999999998,0.5,1.8750346917264769
-1.2,0.5,1.8537797432322876
-1.0999999999999999,0.5,1.8282746672981383
-1.0,0.5,1.7996214803459731
-0.8999999999999999,0.5,1.7654951970040367
-0.7999999999999998,0.5,1.7272240328314032
-0.6999999999999997,0.5,1.682497290748176
-0.5999999999999996,0.5,1.631823503252705
-0.5,0.5,1.5745716369144176
-0.3999999999999999,0.5,1.509856574758039
-0.2999999999999998,0.5,1.4379389406358998
-0.19999999999999973,0.5,1.3594208582251666
-0.09999999999999964,0.5,1.275219171696536
0.0,0.5,1.1864986532726578
0.10000000000000009,0.5,1.0976840812449924
0.20000000000000018,0.5,1.0193894545084967
0.30000000000000027,0.5,1.0000210063514972
0.40000000000000036,0.5,1.0000210063521506
0.5,0.5,1.0000210063529733
0.6000000000000001,0.5,1.000021006354009
0.7000000000000002,0.5,1.0000210063553128
0.8000000000000003,0.5,1.0000210063569543
0.9000000000000004,0.5,1.000021006359021
1.0,0.5,1.0000210063616226
1.1000000000000005,0.5,1.0172021005394585
1.2000000000000002,0.5,1.050543898534823
1.2999999999999998,0.5,1.089937964074702
1.4000000000000004,0.5,1.1318836043443945
1.5,0.5,1.17496058282879
1.6000000000000005,0.5,1.218012001807658
1.7000000000000002,0.5,1.260662524822386
1.8000000000000007,0.5,1.302801969930641
1.9000000000000004,0.5,1.3437091995567558
2.0,0.5,1.383242491984991
2.1000000000000005,0.5,1.4212758191552937
2.2,0.5,1.4577010921665798
2.3000000000000007,0.5,1.492429949234964
2.4000000000000004,0.5,1.5253949457047016
2.5,0.5,1.556550066643204
2.6000000000000005,0.5,1.5862278548068256
2.7,0.5,1.6145180585597798
2.8000000000000007,0.5,1.6410539422186186
2.9000000000000004,0.5,1.665845964898556
3.0,0.5,1.6889213271757522
-3.0,0.6000000000000001,1.9931979013188286
-2.9,0.6000000000000001,1.9918155992583026
-2.8,0.6000000000000001,1.990192383183799
-2.7,0.6000000000000001,1.9882980295043626
-2.6,0.6000000000000001,1.986012401497848
-2.5,0.6000000000000001,1.9834237067475122
-2.4,0.6000000000000001,1.9802878349191746
-2.3,0.6000000000000001,1.9766800689624118
-2.2,0.6000000000000001,1.9724240982330152
-2.1,0.6000000000000001,1.967365770280874
-2.0,0.6000000000000001,1.9615944031379267
-1.9,0.6000000000000001,1.9546424286022683
-1.7999999999999998,0.6000000000000001,1.9467070051745443
-1.7,0.6000000000000001,1.9373193187984992
-1.5999999999999999,0.6000000000000001,1.926296695894857
-1.5,0.6000000000000001,1.9136254405939652
-1.4,0.6000000000000001,1.8984274250075406
-1.2999999999999998,0.6000000000000001,1.8813431172996524
-1.2,0.6000000000000001,1.8608763696854762
-1.0999999999999999,0.6000000000000001,1.8376140556478209
-1.0,0.6000000000000001,1.8101513487112713
-0.8999999999999999,0.6000000000000001,1.7788695825093856
-0.7999999999999998,0.6000000000000001,1.7421875367845268
-0.6999999999999997,0.6000000000000001,1.7008535810592411
-0.5999999999999996,0.6000000000000001,1.6527731556627585
-0.5,0.6000000000000001,1.598850955302886
-0.3999999999999999,0.6000000000000001,1.5379992461221839
-0.2999999999999998,0.6000000000000001,1.4698142458785228
-0.19999999999999973,0.6000000000000001,1.394731569117328
-0.09999999999999964,0.6000000000000001,1.3135171785657878
0.0,0.6000000000000001,1.2272183422626766
0.10000000000000009,0.6000000000000001,1.138647569298535
0.20000000000000018,0.6000000000000001,1.053987429728755
0.30000000000000027,0.6000000000000001,1.0000271287655664
0.40000000000000036,0.6000000000000001,1.0000271287660856
0.5,0.6000000000000001,1.000027128766739
0.6000000000000001,0.6000000000000001,1.0000271287675617
0.7000000000000002,0.6000000000000001,1.0000271287685973
0.8000000000000003,0.6000000000000001,1.0000271287699014
0.9000000000000004,0.6000000000000001,1.000027128771543
1.0,0.6000000000000001,1.0000271287736093
1.1000000000000005,0.6000000000000001,1.000027128776211
1.2000000000000002,0.6000000000000001,1.0000271287794864
1.2999999999999998,0.6000000000000001,1.0170688017101486
1.4000000000000004,0.6000000000000001,1.0503332562297454
1.5,0.6000000000000001,1.0897061495448734
1.6000000000000005,0.6000000000000001,1.1316754713359087
1.7000000000000002,0.6000000000000001,1.1747765511402395
1.8000000000000007,0.6000000000000001,1.217875330632205
1.9000000000000004,0.6000000000000001,1.2605444359798061
2.0,0.6000000000000001,1.3027152581190389
2.1000000000000005,0.6000000000000001,1.3436457541466662
2.2,0.6000000000000001,1.3831962278985206
2.3000000000000007,0.6000000000000001,1.4212421920952214
2.4000000000000004,0.6000000000000001,1.457676724028314
2.5,0.6000000000000001,1.4924123401098188
2.6000000000000005,0.6000000000000001,1.5253822536347075
2.7,0.6000000000000001,1.55654094012088
2.8000000000000007,0.6000000000000001,1.5862220963150853
2.9000000000000004,0.6000000000000001,1.6145139265872588
3.0,0.6000000000000001,1.641050982983825
-3.0,0.7000000000000002,1.9929919266315654
-2.9,0.7000000000000002,1.9916987620173414
-2.8,0.7000000000000002,1.990133599642072
-2.7,0.7000000000000002,1.9883154310109183
-2.6,0.7000000000000002,1.9861921188486555
-2.5,0.7000000000000002,1.9836337558290467
-2.4,0.7000000000000002,1.9807550358292587
-2.3,0.7000000000000002,1.977293066481395
-2.2,0.7000000000000002,1.9732602884527877
-2.1,0.7000000000000002,1.9685867372732708
-2.0,0.7000000000000002,1.962968962742854
-1.9,0.7000000000000002,1.9566304741150642
-1.7999999999999998,0.7000000000000002,1.94907064549656
-1.7,0.7000000000000002,1.9402389659057007
-1.5999999999999999,0.7000000000000002,1.9300617973870433
-1.5,0.7000000000000002,1.9178605880376052
-1.4,0.7000000000000002,1.9041341413281607
-1.2999999999999998,0.7000000000000002,1.8877522319779079
-1.2,0.7000000000000002,1.8689265546770868
-1.0999999999999999,0.7000000000000002,1.846952194233652
-1.0,0.7000000000000002,1.821435572148092
-0.8999999999999999,0.7000000000000002,1.792037707316489
-0.7999999999999998,0.7000000000000002,1.7579751484602606
-0.6999999999999997,0.7000000000000002,1.7188528355466695
-0.5999999999999996,0.7000000000000002,1.6742465417355774
-0.5,0.7000000000000002,1.6227394275362665
-0.3999999999999999,0.7000000000000002,1.5656369184749355
-0.2999999999999998,0.7000000000000002,1.5012038900326972
-0.19999999999999973,0.7000000000000002,1.4296443184823064
-0.09999999999999964,0.7000000000000002,1.3515639636051395
0.0,0.7000000000000002,1.2678767010296166
0.10000000000000009,0.7000000000000002,1.1804194318941672
0.20000000000000018,0.7000000000000002,1.0933260241966862
0.30000000000000027,0.7000000000000002,1.0181100737278936
0.40000000000000036,0.7000000000000002,1.0000147204039724
0.5,0.7000000000000002,1.000014720405008
0.6000000000000001,0.7000000000000002,1.000014720406312
0.7000000000000002,0.7000000000000002,1.0000147204079535
0.8000000000000003,0.7000000000000002,1.0000147204100198
0.9000000000000004,0.7000000000000002,1.0000147204126217
1.0,0.7000000000000002,1.000014720415897
1.1000000000000005,0.7000000000000002,1.00001472042002
1.2000000000000002,0.7000000000000002,1.0000147204252108
1.2999999999999998,0.7000000000000002,1.000014720431746
1.4000000000000004,0.7000000000000002,1.0000147204399727
1.5,0.7000000000000002,1.017006639516214
1.6000000000000005,0.7000000000000002,1.0502276660148417
1.7000000000000002,0.7000000000000002,1.0895899431402989
1.8000000000000007,0.7000000000000002,1.1315711378435611
1.9000000000000004,0.7000000000000002,1.1746843007254182
2.0,0.7000000000000002,1.2178068237541895
2.1000000000000005,0.7000000000000002,1.260485244360748
2.2,0.7000000000000002,1.3026717954188676
2.3000000000000007,0.7000000000000002,1.3436139540167704
2.4000000000000004,0.7000000000000002,1.383173039789986
2.5,0.7000000000000002,1.42122533802827
2.6000000000000005,0.7000000000000002,1.457664510699841
2.7,0.7000000000000002,1.4924035144661227
2.8000000000000007,0.7000000000000002,1.5253758924386147
2.9000000000000004,0.7000000000000002,1.5565363659756077
3.0,0.7000000000000002,1.5862192102131163
-3.0,0.8000000000000003,1.9930829030917676
-2.9,0.8000000000000003,1.9918012973176162
-2.8,0.8000000000000003,1.9903553905593476
-2.7,0.8000000000000003,1.9886261992684986
-2.6,0.8000000000000003,1.9865900848467015
-2.5,0.8000000000000003,1.9842561954852596
-2.4,0.8000000000000003,1.9814545164389266
-2.3,0.8000000000000003,1.9782415753212592
-2.2,0.8000000000000003,1.9744724397480462
-2.1,0.8000000000000003,1.9699665955144887
-2.0,0.8000000000000003,1.964891345345004
-1.9,0.8000000000000003,1.9588208711765094
-1.7999999999999998,0.8000000000000003,1.9517552818374104
-1.7,0.8000000000000003,1.9436000410172556
-1.5999999999999999,0.8000000000000003,1.9338381853993223
-1.5,0.8000000000000003,1.9228186728008236
-1.4,0.8000000000000003,1.9097301806107059
-1.2999999999999998,0.8000000000000003,1.8945388784666912
-1.2,0.8000000000000003,1.8769910377579273
-1.0999999999999999,0.8000000000000003,1.8562580264201274
-1.0,0.8000000000000003,1.8327644167158255
-0.8999999999999999,0.8000000000000003,1.8048390058207329
-0.7999999999999998,0.8000000000000003,1.773489854716531
-0.6999999999999997,0.8000000000000003,1.7365038170518465
-0.5999999999999996,0.8000000000000003,1.6949299256337946
-0.5,0.8000000000000003,1.64695235594237
-0.3999999999999999,0.8000000000000003,1.592403245307219
-0.2999999999999998,0.8000000000000003,1.5317299967532476
-0.19999999999999973,0.8000000000000003,1.463775005749571
-0.09999999999999964,0.8000000000000003,1.3889782197631826
0.0,0.8000000000000003,1.3081058095557652
0.10000000000000009,0.8000000000000003,1.2222001368797535
0.20000000000000018,0.8000000000000003,1.1347752577605177
0.30000000000000027,0.8000000000000003,1.0519726333224935
0.40000000000000036,0.8000000000000003,1.000014720402501
0.5,0.8000000000000003,1.0000147204031546
0.6000000000000001,0.8000000000000003,1.0000147204039773
0.7000000000000002,0.8000000000000003,1.000014720405013
0.8000000000000003,0.8000000000000003,1.000014720406317
0.9000000000000004,0.8000000000000003,1.0000147204079584
1.0,0.8000000000000003,1.000014720410025
1.1000000000000005,0.8000000000000003,1.0000147204126266
1.2000000000000002,0.8000000000000003,1.0000147204159018
1.2999999999999998,0.8000000000000003,1.0000147204200251
1.4000000000000004,0.8000000000000003,1.0000147204252159
1.5,0.8000000000000003,1.0000147204317509
1.6000000000000005,0.8000000000000003,1.0000147204399779
1.7000000000000002,0.8000000000000003,1.0169754830454687
