# Fig 3A: curves of constant local coefficient nu*eta = c; reference lines nu = 1 (independent ladder) and nu = 3 (trimer ceiling)
nu,eta_c1,eta_c2,eta_c3,eta_c4,eta_c6
1.4103678929765888,0.7090348589044343,1.4180697178088686,2.127104576713303,2.836139435617737,4.254209153426606
1.4185618729096992,0.7049392903453966,1.4098785806907932,2.11481787103619,2.8197571613815864,4.22963574207238
1.4267558528428095,0.7008907641819033,1.4017815283638067,2.10267229254571,2.8035630567276133,4.20534458509142
1.4349498327759198,0.6968884745367673,1.3937769490735346,2.0906654236103015,2.787553898147069,4.181330847220603
1.4431438127090304,0.6929316338354575,1.385863267670915,2.078794901506373,2.77172653534183,4.157589803012746
1.4513377926421407,0.6890194722894342,1.3780389445788683,2.0670584168683024,2.7560778891577367,4.134116833736605
1.459531772575251,0.6851512373968836,1.370302474793767,2.0554537121906504,2.740604949587534,4.110907424381301
1.4677257525083613,0.68132619346018,1.36265238692036,2.0439785803805397,2.72530477384072,4.087957160761079
1.4759197324414717,0.6775436211194198,1.3550872422388396,2.0326308633582597,2.710174484477679,4.065261726716519
1.4841137123745822,0.6738028169014083,1.3476056338028166,2.021408450704225,2.6952112676056332,4.04281690140845
1.4923076923076923,0.6701030927835051,1.3402061855670102,2.0103092783505154,2.6804123711340204,4.020618556701031
1.5005016722408029,0.6664437757717596,1.3328875515435192,1.9993313273152789,2.6657751030870385,3.9986626546305577
1.5086956521739132,0.6628242074927954,1.3256484149855907,1.988472622478386,2.6512968299711814,3.976945244956772
1.5168896321070235,0.6592437437989196,1.3184874875978392,1.9777312313967588,2.6369749751956784,3.9554624627935175
1.525083612040134,0.6557017543859648,1.3114035087719296,1.9671052631578942,2.622807017543859,3.9342105263157885
1.5332775919732442,0.6521976224233831,1.3043952448467662,1.9565928672701494,2.6087904896935323,3.9131857345402987
1.5414715719063548,0.6487307441961379,1.2974614883922757,1.9461922325884136,2.5949229767845514,3.892384465176827
1.549665551839465,0.6453005287579583,1.2906010575159166,1.9359015862738749,2.581202115031833,3.8718031725477497
1.5578595317725754,0.6419063975955345,1.283812795191069,1.9257191927866035,2.567625590382138,3.851438385573207
1.5660535117056857,0.6385477843032568,1.2770955686065135,1.9156433529097703,2.554191137213027,3.8312867058195406
1.574247491638796,0.6352241342681113,1.2704482685362226,1.905672402804334,2.5408965370724452,3.811344805608668
1.5824414715719066,0.6319349043643664,1.2638698087287328,1.895804713093099,2.5277396174574656,3.791609426186198
1.590635451505017,0.6286795626576954,1.2573591253153908,1.8860386879730864,2.5147182506307817,3.7720773759461728
1.5988294314381273,0.6254575881183976,1.2509151762367952,1.8763727643551928,2.5018303524735903,3.7527455287103857
1.6070234113712376,0.6222684703433923,1.2445369406867846,1.8668054110301768,2.489073881373569,3.7336108220603537
1.615217391304348,0.6191117092866756,1.2382234185733512,1.8573351278600267,2.4764468371467023,3.7146702557200535
1.6234113712374585,0.6159868149979397,1.2319736299958794,1.8479604449938192,2.463947259991759,3.6959208899876383
1.6316053511705688,0.6128933073690682,1.2257866147381364,1.8386799221072048,2.451573229476273,3.6773598442144095
1.6397993311036791,0.6098307158882316,1.2196614317764631,1.8294921476646948,2.4393228635529263,3.6589842953293896
1.6479933110367895,0.6067985794013191,1.2135971588026382,1.8203957382039573,2.4271943176052764,3.6407914764079146
1.6561872909698998,0.6037964458804523,1.2075928917609047,1.8113893376413568,2.4151857835218093,3.6227786752827136
1.6643812709030101,0.6008238721993369,1.2016477443986737,1.8024716165980106,2.4032954887973474,3.604943233196021
1.6725752508361207,0.5978804239152169,1.1957608478304338,1.7936412717456505,2.3915216956608676,3.587282543491301
1.680769230769231,0.5949656750572081,1.1899313501144162,1.7848970251716245,2.3798627002288324,3.569794050343249
1.6889632107023413,0.592079207920792,1.184158415841584,1.776237623762376,2.368316831683168,3.552475247524752
1.6971571906354517,0.5892206128682628,1.1784412257365255,1.7676618386047884,2.356882451473051,3.535323677209577
1.705351170568562,0.5863894881349284,1.1727789762698568,1.7591684644047851,2.3455579525397137,3.5183369288095703
1.7135451505016726,0.5835854396408704,1.1671708792817408,1.7507563189226112,2.3343417585634816,3.5015126378452224
1.7217391304347829,0.5808080808080807,1.1616161616161613,1.7424242424242422,2.3232323232323226,3.4848484848484844
1.7299331103678932,0.5780570323827935,1.156114064765587,1.7341710971483806,2.312228129531174,3.468342194296761
1.7381270903010035,0.5753319222628439,1.1506638445256878,1.7259957667885317,2.3013276890513756,3.4519915335770635
1.7463210702341139,0.572632385329886,1.145264770659772,1.717897155989658,2.290529541319544,3.435794311979316
1.7545150501672242,0.5699580632863134,1.1399161265726268,1.70987418985894,2.2798322531452535,3.41974837971788
1.7627090301003348,0.5673086044967269,1.1346172089934539,1.701925813490181,2.2692344179869077,3.403851626980362
1.770903010033445,0.5646836638338054,1.1293673276676108,1.6940509915014161,2.2587346553352217,3.3881019830028323
