enzyme_target_ratio,G_over_K,total_fraction_lambda1,total_fraction_lambda4,gap,rigorous_pairwise_bound
1.584893192461114264e-01,2.432083581317314586e-02,9.989772049809967358e-01,9.989802306386945663e-01,3.025657697830475001e-06,1.584893192461114264e-01
1.584893192461114264e-01,2.681962777068809187e-02,9.989710698791807175e-01,9.989744195656342640e-01,3.349686453546496523e-06,1.584893192461114264e-01
1.584893192461114264e-01,2.957515273256627192e-02,9.989642004138253872e-01,9.989679104878440574e-01,3.710074018670184159e-06,1.584893192461114264e-01
1.584893192461114264e-01,3.261378817906619709e-02,9.989564984424206262e-01,9.989606097340697488e-01,4.111291649122605918e-06,1.584893192461114264e-01
1.584893192461114264e-01,3.596462168791318692e-02,9.989478507597161494e-01,9.989524092120183330e-01,4.558452302183546578e-06,1.584893192461114264e-01
1.584893192461114264e-01,3.965972937743380416e-02,9.989381264469980870e-01,9.989431838701791078e-01,5.057423181020759273e-06,1.584893192461114264e-01
1.584893192461114264e-01,4.373448295773112865e-02,9.989271737008106333e-01,9.989327886628180941e-01,5.614962007460810867e-06,1.584893192461114264e-01
1.584893192461114264e-01,4.822788832917234564e-02,9.989148160304217594e-01,9.989210549130438377e-01,6.238882622078278928e-06,1.584893192461114264e-01
1.584893192461114264e-01,5.318295896944989082e-02,9.989008476882357268e-01,9.989077859450863350e-01,6.938256850608226500e-06,1.584893192461114264e-01
1.584893192461114264e-01,5.864712768349253369e-02,9.988850281662579045e-01,9.988927518274792750e-01,7.723661221370470287e-06,1.584893192461114264e-01
1.584893192461114264e-01,6.467270065773574050e-02,9.988670755530217882e-01,9.988756830320890678e-01,8.607479067279655283e-06,1.584893192461114264e-01
1.584893192461114264e-01,7.131735816522113969e-02,9.988466584971191775e-01,9.988562627679681283e-01,9.604270848950768880e-06,1.584893192461114264e-01
1.584893192461114264e-01,7.864470671456429141e-02,9.988233864630944314e-01,9.988341176912520769e-01,1.073122815764548932e-05,1.584893192461114264e-01
1.584893192461114264e-01,8.672488792828034199e-02,9.987967978897054344e-01,9.988088066194186210e-01,1.200872971318656113e-05,1.584893192461114264e-01
1.584893192461114264e-01,9.563524997900371694e-02,9.987663457652266041e-01,9.987798067857669437e-01,1.346102054033959661e-05,1.584893192461114264e-01
1.584893192461114264e-01,1.054610880109774079e-01,9.987313800140938946e-01,9.987464970521490182e-01,1.511703805512354393e-05,1.584893192461114264e-01
1.584893192461114264e-01,1.162964606345559676e-01,9.986911259368103089e-01,9.987081373469818280e-01,1.701141017151908130e-05,1.584893192461114264e-01
1.584893192461114264e-01,1.282450903096792605e-01,9.986446577515211143e-01,9.986638434011432253e-01,1.918564962211100067e-05,1.584893192461114264e-01
1.584893192461114264e-01,1.414213562373095034e-01,9.985908660393026937e-01,9.986125556026141936e-01,2.168956331149995975e-05,1.584893192461114264e-01
1.584893192461114264e-01,1.559513892633635490e-01,9.985284175808040175e-01,9.985530004632674483e-01,2.458288246343087735e-05,1.584893192461114264e-01
1.584893192461114264e-01,1.719742792761937422e-01,9.984557056700235078e-01,9.984836427633156930e-01,2.793709329218518889e-05,1.584893192461114264e-01
1.584893192461114264e-01,1.896434066555258979e-01,9.983707884766763740e-01,9.984026258777427554e-01,3.183740106638133227e-05,1.584893192461114264e-01
1.584893192461114264e-01,2.091279105182546061e-01,9.982713123703091940e-01,9.983076970509643377e-01,3.638468065514377514e-05,1.584893192461114264e-01
1.584893192461114264e-01,2.306143078159937077e-01,9.981544162774689255e-01,9.981961134137931069e-01,4.169713632418137195e-05,1.584893192461114264e-01
1.584893192461114264e-01,2.543082787833217950e-01,9.980166120691194021e-01,9.980645232564759883e-01,4.791118735658628225e-05,1.584893192461114264e-01
1.584893192461114264e-01,2.804366358280677152e-01,9.978536346107608201e-01,9.979088153891422230e-01,5.518077838140289515e-05,1.584893192461114264e-01
1.584893192461114264e-01,3.092494947109917791e-01,9.976602533847164223e-01,9.977239272210014498e-01,6.367383628502754078e-05,1.584893192461114264e-01
1.584893192461114264e-01,3.410226687986532279e-01,9.974300354391472112e-01,9.975035993366896392e-01,7.356389754242798062e-05,1.584893192461114264e-01
1.584893192461114264e-01,3.760603093086393733e-01,9.971550467591703271e-01,9.972400606959724856e-01,8.501393680215851845e-05,1.584893192461114264e-01
1.584893192461114264e-01,4.146978168211084559e-01,9.968254759357219053e-01,9.969236239970902247e-01,9.814806136831943917e-05,1.584893192461114264e-01
1.584893192461114264e-01,4.573050519273262893e-01,9.964291602148455107e-01,9.965421651484966947e-01,1.130049336511840252e-04,1.584893192461114264e-01
1.584893192461114264e-01,5.042898757493767814e-01,9.959509897209851692e-01,9.960804542595134148e-01,1.294645385282455763e-04,1.584893192461114264e-01
1.584893192461114264e-01,5.561020542229561103e-01,9.953721611059508367e-01,9.955192984571119563e-01,1.471373511611195894e-04,1.584893192461114264e-01
1.584893192461114264e-01,6.132375635173039630e-01,9.946692476087530821e-01,9.948344500804924273e-01,1.652024717393452136e-04,1.584893192461114264e-01
1.584893192461114264e-01,6.762433378062412404e-01,9.938130495117490915e-01,9.939952292401258438e-01,1.821797283767523368e-04,1.584893192461114264e-01
1.584893192461114264e-01,7.457225048387343680e-01,9.927671889519272819e-01,9.929628106574142077e-01,1.956217054869258121e-04,1.584893192461114264e-01
1.584893192461114264e-01,8.223401594268892056e-01,9.914864187447731680e-01,9.916881365629633960e-01,2.017178181902279377e-04,1.584893192461114264e-01
1.584893192461114264e-01,9.068297301185536119e-01,9.899146304796874185e-01,9.901094484752370750e-01,1.948179955496565086e-04,1.584893192461114264e-01
1.584893192461114264e-01,1.000000000000000000e+00,9.879825785740796729e-01,9.881494922717484197e-01,1.669136976687468632e-04,1.584893192461114264e-01
1.584893192461114264e-01,1.102742848835872813e+00,9.856053918894625010e-01,9.857125566778983661e-01,1.071647884358650771e-04,1.584893192461114264e-01
1.584893192461114264e-01,1.216041790658657140e+00,9.826800314312703621e-01,9.826816672816421905e-01,1.635850371828340144e-06,1.584893192461114264e-01
1.584893192461114264e-01,1.340981388534404628e+00,9.790829782293976047e-01,9.789164784990277424e-01,1.664997303698623199e-04,1.584893192461114264e-01
1.584893192461114264e-01,1.478757636628313499e+00,9.746685986671311808e-01,9.742526605954561214e-01,4.159380716750593621e-04,1.584893192461114264e-01
1.584893192461114264e-01,1.630689408953309716e+00,9.692688163635521104e-01,9.685037951354100727e-01,7.650212281420376570e-04,1.584893192461114264e-01
1.584893192461114264e-01,1.798231084395658153e+00,9.626948696867750899e-01,9.614668281651155279e-01,1.228041521659561930e-03,1.584893192461114264e-01
1.584893192461114264e-01,1.982986468871690056e+00,9.547419585024908839e-01,9.529317828702184023e-01,1.810175632272481572e-03,1.584893192461114264e-01
1.584893192461114264e-01,2.186724147886555336e+00,9.451973520116289107e-01,9.426955163281720562e-01,2.501835683456854476e-03,1.584893192461114264e-01
1.584893192461114264e-01,2.411394416458617407e+00,9.338519197154120377e-01,9.305778263996311583e-01,3.274093315780879365e-03,1.584893192461114264e-01
1.584893192461114264e-01,2.659147948472494249e+00,9.205140495529757771e-01,9.164365937630216674e-01,4.077455789954109733e-03,1.584893192461114264e-01
1.584893192461114264e-01,2.932356384174625852e+00,9.050237631611048883e-01,9.001777567964387439e-01,4.846006364666144428e-03,1.584893192461114264e-01
1.584893192461114264e-01,3.233635032886784888e+00,8.872640538009204381e-01,8.817567139540656296e-01,5.507339846854808485e-03,1.584893192461114264e-01
1.584893192461114264e-01,3.565867908261056041e+00,8.671667025760290137e-01,8.611704845503788119e-01,5.996218025650201788e-03,1.584893192461114264e-01
1.584893192461114264e-01,3.932235335728213599e+00,8.447114086649015752e-01,8.384436415285292377e-01,6.267767136372337511e-03,1.584893192461114264e-01
1.584893192461114264e-01,4.336244396414017821e+00,8.199196013523112336e-01,8.136138109017512221e-01,6.305790450560011529e-03,1.584893192461114264e-01
1.584893192461114264e-01,4.781762498950185680e+00,7.928466634687829639e-01,7.867229459155711258e-01,6.123717553211838194e-03,1.584893192461114264e-01
1.584893192461114264e-01,5.273054400548867093e+00,7.635772407628309555e-01,7.578185343495710269e-01,5.758706413259928603e-03,1.584893192461114264e-01
1.584893192461114264e-01,5.814823031727796021e+00,7.322272488960485104e-01,7.269655135848198668e-01,5.261735311228643575e-03,1.584893192461114264e-01
1.584893192461114264e-01,6.412254515483961193e+00,6.989535187419099183e-01,6.942663473624671733e-01,4.687171379442744978e-03,1.584893192461114264e-01
1.584893192461114264e-01,7.071067811865474617e+00,6.639688217403147963e-01,6.598843575876230938e-01,4.084464152691702488e-03,1.584893192461114264e-01
1.584893192461114264e-01,7.797569463168178672e+00,6.275574570389775841e-01,6.240643089397039933e-01,3.493148099273590823e-03,1.584893192461114264e-01
1.584893192461114264e-01,8.598713963809681005e+00,5.900854811148168455e-01,5.871444284827912474e-01,2.941052632025598079e-03,1.584893192461114264e-01
1.584893192461114264e-01,9.482170332776291843e+00,5.520003436864208135e-01,5.495554560488982165e-01,2.444887637522596968e-03,1.584893192461114264e-01
1.584893192461114264e-01,1.045639552591272725e+01,5.138169951103249700e-01,5.118048122346936513e-01,2.012182875631318701e-03,1.584893192461114264e-01
1.584893192461114264e-01,1.153071539079968311e+01,4.760908366323841068e-01,4.744471241980066090e-01,1.643712434377497811e-03,1.584893192461114264e-01
1.584893192461114264e-01,1.271541393916609408e+01,4.393812485042728477e-01,4.380454267880142250e-01,1.335821716258622782e-03,1.584893192461114264e-01
1.584893192461114264e-01,1.402183179140337721e+01,4.042118291671153996e-01,4.031294757135786555e-01,1.082353453536744059e-03,1.584893192461114264e-01
1.584893192461114264e-01,1.546247473554957885e+01,3.710341816912692825e-01,3.701581050251495086e-01,8.760766661197738614e-04,1.584893192461114264e-01
1.584893192461114264e-01,1.705113343993265929e+01,3.402009584057926750e-01,3.394913110524690469e-01,7.096473533236280495e-04,1.584893192461114264e-01
1.584893192461114264e-01,1.880301546543196523e+01,3.119514308366320154e-01,3.113752431368035367e-01,5.761876998284787277e-04,1.584893192461114264e-01
1.584893192461114264e-01,2.073489084105543157e+01,2.864099867182827164e-01,2.859404020363665588e-01,4.695846819161575425e-04,1.584893192461114264e-01
1.584893192461114264e-01,2.286525259636630025e+01,2.635955476350752003e-01,2.632109481656041972e-01,3.845994694710030970e-04,1.584893192461114264e-01
1.584893192461114264e-01,2.521449378746882530e+01,2.434384841302051905e-01,2.431216240278396556e-01,3.168601023655348570e-04,1.584893192461114264e-01
1.584893192461114264e-01,2.780510271114779997e+01,2.258012674641933781e-01,2.255384776216571019e-01,2.627898425362762413e-04,1.584893192461114264e-01
1.584893192461114264e-01,3.066187817586519060e+01,2.104995868974874618e-01,2.102800806078338192e-01,2.195062896536426056e-04,1.584893192461114264e-01
1.584893192461114264e-01,3.381216689031207068e+01,1.973215875744091519e-01,1.971368745227614350e-01,1.847130516477168971e-04,1.584893192461114264e-01
1.584893192461114264e-01,3.728612524193668776e+01,1.860438904771442026e-01,1.858872941303303938e-01,1.565963468138087400e-04,1.584893192461114264e-01
1.584893192461114264e-01,4.111700797134443519e+01,1.764439099715209291e-01,1.763101772906865428e-01,1.337326808343863860e-04,1.584893192461114264e-01
1.584893192461114264e-01,4.534148650592767638e+01,1.683085869698678905e-01,1.681935770968139288e-01,1.150098730539617087e-04,1.584893192461114264e-01
1.584893192461114264e-01,5.000000000000000000e+01,1.614400053799227019e-01,1.613404439040471705e-01,9.956147587553143552e-05,1.584893192461114264e-01
1.995262314968880846e-01,2.000000000000000042e-02,9.990223225920932260e-01,9.990254304911794225e-01,3.107899086196574956e-06,1.995262314968880846e-01
1.995262314968880846e-01,2.205485697671746848e-02,9.990174734042107652e-01,9.990209114380969035e-01,3.438033886138391892e-06,1.995262314968880846e-01
1.995262314968880846e-01,2.432083581317314586e-02,9.990120565125345520e-01,9.990158610956959562e-01,3.804583161404195835e-06,1.995262314968880846e-01
1.995262314968880846e-01,2.681962777068809187e-02,9.990059984274819449e-01,9.990102103068961847e-01,4.211879414239838582e-06,1.995262314968880846e-01
1.995262314968880846e-01,2.957515273256627192e-02,9.989992147804747091e-01,9.990038796253497555e-01,4.664844875046370021e-06,1.995262314968880846e-01
