eta,G_uM,fixed_free_GS_gap,closed_GS_gap,RHS
1.0,972.4924724660731,0.019772502199088438,0.01956595658107363,2.949029909160572e-16
1.0,1135.9533548066277,0.011277951388231955,0.011147316988787681,3.400058012914542e-16
1.0,1326.889473009725,0.006509833489750205,0.006427503886483055,3.7470027081099033e-16
1.0,1549.918987548337,0.0038412977879374033,0.0037891257529665268,2.498001805406602e-16
1.0,1810.4362999534146,0.002330682155086361,0.0022971874694796,5.273559366969494e-16
1.0,2114.7425268811285,0.0014574752523914825,0.0014355825671316103,4.85722573273506e-16
1.0,2470.1979048446246,0.0009389637446122201,0.0009243651773381822,3.469446951953614e-16
1.0,2885.3998118144273,0.0006217121460685426,0.000611783853184722,6.245004513516506e-16
1.0,3370.3907114852836,0.00042158632520683526,0.00041471351910327137,5.828670879282072e-16
1.0,3936.9010497450113,0.00029161555223367053,0.00028678681169258535,2.220446049250313e-16
1.0,4598.632978267703,0.00020495708653023303,0.0002015247563996736,9.71445146547012e-17
1.0,5371.591767636877,0.00014585163035185644,0.00014339087767289982,2.914335439641036e-16
1.0,6274.472925867966,0.00010477405497233416,0.0001029994674502932,2.7755575615628914e-16
1.0,7329.114385542688,7.579330292450948e-05,7.450887608606571e-05,4.649058915617843e-16
1.0,8561.024696578494,5.510719902479533e-05,5.4175770697661996e-05,3.2612801348363973e-16
1.0,10000.0,4.02111335808808e-05,3.953526265121354e-05,3.400058012914542e-16
