G_uM,epsilon,direct,J,PII_TV,GS_total_gap,GS_free_gap,GS_bound,GS_condition_bound
485.0,0.12301164881445506,1.0,0.4,0.0003166989898157474,7.99334126309545e-06,1.9504968195444006e-07,0.38999485383368976,0.015504345685999378
485.0,0.17888543819998323,1.0,0.4,0.0004669055277205514,1.1510301102413134e-05,3.139324300134583e-07,0.5531747583465612,0.022559875903187084
485.0,0.26013796504969466,1.0,0.4,0.0006927529758544507,1.6496974765196903e-05,5.342430511520724e-07,0.7506965182758535,0.03284030310900961
485.0,0.37829664360127047,1.0,0.4,0.0010375522000692639,2.3475237396607812e-05,9.996610301314657e-07,0.938105566599753,0.04785143296899527
485.0,0.5501248175469059,1.0,0.4,0.001575689972700793,3.299725241835e-05,2.2287833062357987e-06,1,0.06992560010168306
485.0,0.8,1.0,0.4,0.002442090103045219,4.457375765288055e-05,7.136988746502676e-06,1,0.10420820495323073
490.0,0.0001,1.0,0.4,2.5575525886001316e-07,9.771214278669893e-09,2.058918036063062e-10,0.00031251499199872514,1.2644527496290237e-05
490.0,0.00014542154334489538,1.0,0.4,3.719273016129787e-07,1.4209314849744636e-08,2.994324163618778e-10,0.00045447401948267064,1.8387876924866688e-05
490.0,0.00021147425268811283,1.0,0.4,5.408710027146602e-07,2.0663117793195962e-08,4.3548452344222e-10,0.0006609240460048562,2.6739955332044347e-05
490.0,0.00030752912203613756,1.0,0.4,7.865611054980182e-07,3.0048017424927354e-08,6.333841957861797e-10,0.000961170134815819,3.8885699980396174e-05
490.0,0.00044721359549995795,1.0,0.4,1.1438676739694564e-06,4.3695006331917474e-08,9.212797781599225e-10,0.001397841769885925,5.6548278645474913e-05
490.0,0.0006503449126242365,1.0,0.4,1.6635111843264772e-06,6.353923622318125e-08,1.3401681708824498e-09,0.0020329600719307555,8.22335775375829e-05
490.0,0.000945741609003176,1.0,0.4,2.419275281630856e-06,9.239399356708589e-08,1.9498007028384556e-09,0.0029567773915584366,0.00011958575653052005
490.0,0.0013753120438672643,1.0,0.4,3.5185104815642354e-06,1.3434862298003503e-07,2.837351093659679e-09,0.004300666505344535,0.00017390433935763523
490.0,0.0020000000000000005,1.0,0.4,5.117440098373338e-06,1.9534614792426908e-07,4.13018670999965e-09,0.006255935796556138,0.0002528962511988418
490.0,0.0029084308668979077,1.0,0.4,7.443484615541479e-06,2.840210422717926e-07,6.014797850756315e-09,0.009101337186892428,0.0003677696071642746
490.0,0.0042294850537622575,1.0,0.4,1.082786639643174e-05,4.1291284621700064e-07,8.765082399470048e-09,0.013243364277823959,0.0005348246655766847
490.0,0.0061505824407227525,1.0,0.4,1.575332117571479e-05,6.00221110445831e-07,1.2785106241058886e-08,0.019275435137061866,0.0007777681637717964
490.0,0.008944271909999161,1.0,0.4,2.2924111140881775e-05,8.723364718701831e-07,1.8674792132827855e-08,0.028065044805250627,0.0011310804672320267
490.0,0.01300689825248473,1.0,0.4,3.33691773801853e-05,1.2674769125364804e-06,2.7333070185681096e-08,0.040882363956327265,0.0016449156100675263
490.0,0.01891483218006352,1.0,0.4,4.8594992732464704e-05,1.8408813840312122e-06,4.01246668391142e-08,0.05958978218801602,0.002392234632592854
490.0,0.02750624087734529,1.0,0.4,7.081391485245711e-05,2.6721623854059073e-06,5.916025545490977e-08,0.08691840536668397,0.003479195953514708
490.0,0.04000000000000001,1.0,0.4,0.00010328926038471326,3.875573047065067e-06,8.779025838234755e-08,0.12685738946682415,0.0050603038206099606
490.0,0.05816861733795817,1.0,0.4,0.00015086509755207408,5.614032750657361e-06,1.315286331515786e-07,0.18514574959320795,0.0073605282257936154
490.0,0.08458970107524516,1.0,0.4,0.00022079736158476734,8.11759339156698e-06,1.999109834546764e-07,0.26967865913143163,0.010707695819957466
490.0,0.12301164881445506,1.0,0.4,0.00032409547411983014,1.1706167459116235e-05,3.105772948923391e-07,0.38999485383368976,0.015580183224912999
490.0,0.17888543819998323,1.0,0.4,0.00047776902597531506,1.6813725825640113e-05,4.992867781751509e-07,0.5531747583465612,0.022677987510193797
490.0,0.26013796504969466,1.0,0.4,0.0007087645724943026,2.40042098489969e-05,8.482540300724928e-07,0.7506965182758535,0.033031828100539895
490.0,0.37829664360127047,1.0,0.4,0.0010612409332464434,3.3949088701301644e-05,1.5836300870826492e-06,0.938105566599753,0.04818590787268738
490.0,0.5501248175469059,1.0,0.4,0.0016108118421824177,4.723196449035044e-05,3.5218678127064973e-06,1,0.0706125455138
490.0,0.8,1.0,0.4,0.0024938094092079796,6.245600092828069e-05,1.1283338504329554e-05,1,0.1066880690095806
495.0,0.0001,1.0,0.4,2.6479820879748983e-07,1.3057200112798206e-08,3.254209679504072e-10,0.00031251499199872514,1.2729478390290084e-05
495.0,0.00014542154334489538,1.0,0.4,3.85077710489401e-07,1.8987745202536654e-08,4.732658917538934e-10,0.00045447401948267064,1.8511419621765703e-05
495.0,0.00021147425268811283,1.0,0.4,5.599945537941575e-07,2.7611771993840684e-08,6.883012770853014e-10,0.0006609240460048562,2.6919625286382338e-05
495.0,0.00030752912203613756,1.0,0.4,8.143709187315162e-07,4.0152406878546376e-08,1.0010883996769415e-09,0.000961170134815819,3.9147004727319715e-05
495.0,0.00044721359549995795,1.0,0.4,1.1843092399890787e-06,5.838801260538151e-08,1.4561151659431282e-09,0.001397841769885925,5.692832688233508e-05
495.0,0.0006503449126242365,1.0,0.4,1.722322158434486e-06,8.490401753186161e-08,2.1181761969413238e-09,0.0020329600719307555,8.278636556496325e-05
495.0,0.000945741609003176,1.0,0.4,2.5047995827510994e-06,1.2345872606872588e-07,3.081704405549779e-09,0.0029567773915584366,0.0001203898748813111
495.0,0.0013753120438672643,1.0,0.4,3.642882242745754e-06,1.795144225075207e-07,4.4844673391386536e-09,0.004300666505344535,0.0001750742201682772
495.0,0.0020000000000000005,1.0,0.4,5.2983055430153025e-06,2.610078871922994e-07,6.52774487935881e-09,0.006255935796556138,0.0002545986097240575
495.0,0.0029084308668979077,1.0,0.4,7.706506374226957e-06,3.794670377782472e-07,9.506228713929143e-09,0.009101337186892428,0.00037024753268032106
495.0,0.0042294850537622575,1.0,0.4,1.1210366004110045e-05,5.516266060323627e-07,1.3852690432247794e-08,0.013243364277823959,0.0005384330407319028
495.0,0.0061505824407227525,1.0,0.4,1.630957744934783e-05,8.017604085155949e-07,2.0205483890201048e-08,0.019275435137061866,0.0007830259955882297
495.0,0.008944271909999161,1.0,0.4,2.373306797158123e-05,1.1650364015874937e-06,2.9512194979486317e-08,0.028065044805250627,0.001138748752340688
495.0,0.01300689825248473,1.0,0.4,3.4545657990537465e-05,1.6923181767533602e-06,4.319230083316139e-08,0.040882363956327265,0.0016561143709738612
495.0,0.01891483218006352,1.0,0.4,5.030601772732998e-05,2.4569830993151354e-06,6.339997335458314e-08,0.05958978218801602,0.002408621382232989
495.0,0.02750624087734529,1.0,0.4,7.330244906168445e-05,3.564488667388843e-06,9.346509269314573e-08,0.08691840536668397,0.0035032434239270936
495.0,0.04000000000000001,1.0,0.4,0.00010690876772673566,5.165542787843869e-06,1.3866977195686747e-07,0.12685738946682415,0.005095744650452243
495.0,0.05816861733795817,1.0,0.4,0.00015612979462694895,7.47367694482054e-06,2.0769948447935116e-07,0.18514574959320795,0.007413095591953957
495.0,0.08458970107524516,1.0,0.4,0.00022845517184667125,1.078742681609457e-05,3.1555897938434496e-07,0.26967865913143163,0.010786425365270934
495.0,0.12301164881445506,1.0,0.4,0.0003352334431506246,1.551534501095797e-05,4.899744877537304e-07,0.38999485383368976,0.01569987614187768
495.0,0.17888543819998323,1.0,0.4,0.0004939639153153652,2.2196701828215704e-05,7.870934273374042e-07,0.5531747583465612,0.022864363364028844
495.0,0.26013796504969466,1.0,0.4,0.0007322922028841564,3.149687457505712e-05,1.3359257464568008e-06,0.7506965182758535,0.0333339425536762
495.0,0.37829664360127047,1.0,0.4,0.0010953481964470282,4.411623573623291e-05,2.491511798721757e-06,0.938105566599753,0.048713158029296794
495.0,0.5501248175469059,1.0,0.4,0.0016600088574925884,6.0356519565950284e-05,5.5396809342106446e-06,1,0.07169363019248101
495.0,0.8,1.0,0.4,0.0025639970866421433,7.675165657797939e-05,1.7838658926502826e-05,1,0.11055927319332803
500.0,0.0001,1.0,0.4,2.773626735196044e-07,1.5381629123178975e-08,5.017140314311774e-10,0.00031251499199872514,1.2859351547157827e-05
500.0,0.00014542154334489538,1.0,0.4,4.033490494485814e-07,2.236782976894336e-08,7.296518320099032e-10,0.00045447401948267064,1.8700292001175657e-05
500.0,0.00021147425268811283,1.0,0.4,5.865648057927497e-07,3.25268556117253e-08,1.06117936660155e-09,0.0006609240460048562,2.7194305091589017e-05
500.0,0.00030752912203613756,1.0,0.4,8.53009342546146e-07,4.729938859332483e-08,1.5434139244430156e-09,0.000961170134815819,3.95464878412001e-05
500.0,0.00044721359549995795,1.0,0.4,1.2404968875653899e-06,6.877997608956132e-08,2.2449438211169515e-09,0.001397841769885925,5.7509344948501195e-05
500.0,0.0006503449126242365,1.0,0.4,1.8040291038558254e-06,1.0001344935561818e-07,3.265662448792561e-09,0.0020329600719307555,8.363146776694555e-05
500.0,0.000945741609003176,1.0,0.4,2.6236148542857496e-06,1.454253382091042e-07,4.751157488269708e-09,0.0029567773915584366,0.00012161920954666746
500.0,0.0013753120438672643,1.0,0.4,3.815656296059927e-06,2.1144643468778979e-07,6.913822195309116e-09,0.004300666505344535,0.0001768627291165383
500.0,0.0020000000000000005,1.0,0.4,5.549537303611851e-06,3.074181639875495e-07,1.0063960755035684e-08,0.006255935796556138,0.000257201162688153
500.0,0.0029084308668979077,1.0,0.4,8.071811399074785e-06,4.469031213982788e-07,1.4655874236435551e-08,0.009101337186892428,0.0003740357545376984
500.0,0.0042294850537622575,1.0,0.4,1.174151333681317e-05,6.495780170492904e-07,2.1356706333963693e-08,0.013243364277823959,0.0005439494542930158
500.0,0.0061505824407227525,1.0,0.4,1.708180025768516e-05,9.439592184509737e-07,3.115047061963416e-08,0.019275435137061866,0.000791064011658807
500.0,0.008944271909999161,1.0,0.4,2.4855664885737455e-05,1.3713086693400989e-06,4.549775798473599e-08,0.028065044805250627,0.001150471680828959
500.0,0.01300689825248473,1.0,0.4,3.617734579252144e-05,1.991191883737864e-06,6.658632067252368e-08,0.040882363956327265,0.0016732342824821288
500.0,0.01891483218006352,1.0,0.4,5.267712011588002e-05,2.8893016563030782e-06,9.773585071121138e-08,0.05958978218801602,0.0024336718057860135
500.0,0.02750624087734529,1.0,0.4,7.674686687492507e-05,4.188285976057526e-06,1.4407710710595545e-07,0.08691840536668397,0.0035400036302360256
500.0,0.04000000000000001,1.0,0.4,0.00011190982235989577,6.062325589945017e-06,2.137475541771905e-07,0.12685738946682415,0.005149918791071104
500.0,0.05816861733795817,1.0,0.4,0.00016338546239597768,8.7558410620317e-06,3.201258351598346e-07,0.18514574959320795,0.007493443341774643
500.0,0.08458970107524516,1.0,0.4,0.00023896973561554624,1.260536154516767e-05,4.863234208951628e-07,0.26967865913143163,0.010906748307666296
500.0,0.12301164881445506,1.0,0.4,0.0003504434233639053,1.805982442903281e-05,7.550552651239273e-07,0.38999485383368976,0.015882772859675553
500.0,0.17888543819998323,1.0,0.4,0.0005159040305793769,2.568495599759163e-05,1.2128850810713687e-06,0.5531747583465612,0.0231490768126458
500.0,0.26013796504969466,1.0,0.4,0.0007637958777568302,3.611273324596875e-05,2.0590500231232323e-06,0.7506965182758535,0.03379524246024421
500.0,0.37829664360127047,1.0,0.4,0.0011402419358121224,4.982353757577995e-05,3.843779027207228e-06,0.938105566599753,0.04951747638250557
500.0,0.5501248175469059,1.0,0.4,0.0017231775765757726,6.629379485824372e-05,8.573995668260948e-06,1,0.0733391041150832
500.0,0.8,1.0,0.4,0.0026511576458611782,7.808654160799955e-05,2.7926367489390647e-05,1,0.11638621725402465
505.0,0.0001,1.0,0.4,3.041122946315089e-07,1.5329857119827928e-08,7.427836817841538e-10,0.00031251499199872514,1.3048459786114953e-05
505.0,0.00014542154334489538,1.0,0.4,4.4224876178527994e-07,2.2292402604429107e-08,1.0802441857693523e-09,0.00045447401948267064,1.8975308917068924e-05
505.0,0.00021147425268811283,1.0,0.4,6.431333691298002e-07,3.2416873241292166e-08,1.5710695522308527e-09,0.0006609240460048562,2.7594265997788998e-05
505.0,0.00030752912203613756,1.0,0.4,9.352722235220212e-07,4.713882653661905e-08,2.2850171060850855e-09,0.000961170134815819,4.012817440420049e-05
505.0,0.00044721359549995795,1.0,0.4,1.360124842333249e-06,6.854516558518764e-08,3.323632438712032e-09,0.001397841769885925,5.835536360395217e-05
505.0,0.0006503449126242365,1.0,0.4,1.9779939233778576e-06,9.966919431447785e-08,4.834812758480744e-09,0.0020329600719307555,8.486201729126533e-05
505.0,0.000945741609003176,1.0,0.4,2.8765971705896343e-06,1.4491881777933813e-07,7.0341075880664405e-09,0.0029567773915584366,0.00012340923560126495
505.0,0.0013753120438672643,1.0,0.4,4.183547009262156e-06,2.1069736483303458e-07,1.0235983630146883e-08,0.004300666505344535,0.00017946695955573707
505.0,0.0020000000000000005,1.0,0.4,6.0845293364045205e-06,3.063024638511047e-07,1.489988346592419e-08,0.006255935796556138,0.0002609907028582879
505.0,0.0029084308668979077,1.0,0.4,8.849803893058034e-06,4.4522483143294433e-07,2.1698485785925925e-08,0.009101337186892428,0.0003795517051706017
505.0,0.0042294850537622575,1.0,0.4,1.2872878009967392e-05,6.470193426588722e-07,3.161968127607384e-08,0.013243364277823959,0.0005519817355297492
505.0,0.0061505824407227525,1.0,0.4,1.8727035003964637e-05,9.39988554451987e-07,4.612070118870104e-08,0.019275435137061866,0.0008027678081606872
505.0,0.008944271909999161,1.0,0.4,2.7248148094228403e-05,1.3650059142167326e-06,6.736482284497303e-08,0.028065044805250627,0.0011675406728161618
505.0,0.01300689825248473,1.0,0.4,3.9656396669317945e-05,1.9809076571009054e-06,9.859293179093065e-08,0.040882363956327265,0.0016981609540759248
505.0,0.01891483218006352,1.0,0.4,5.773598373738642e-05,2.8719776534735786e-06,1.447241060326121e-07,0.05958978218801602,0.0024701442317348757
505.0,0.02750624087734529,1.0,0.4,8.410220731915399e-05,4.1580753692010974e-06,2.1336414540717996e-07,0.08691840536668397,0.0035935226352254252
505.0,0.04000000000000001,1.0,0.4,0.00012260187583357923,6.007752915815345e-06,3.16583261411596e-07,0.12685738946682415,0.005228785395489568
505.0,0.05816861733795817,1.0,0.4,0.00017892080974900304,8.653886701612268e-06,4.7424366433901355e-07,0.18514574959320795,0.007610401704437259
505.0,0.08458970107524516,1.0,0.4,0.00026151969113832885,1.2409006223790264e-05,7.207030384009938e-07,0.26967865913143163,0.011081869820045047
505.0,0.12301164881445506,1.0,0.4,0.0003831022512380544,1.767149793049927e-05,1.1195887299614293e-06,0.38999485383368976,0.01614890228074527
505.0,0.17888543819998323,1.0,0.4,0.000562962065843095,2.4898896038433316e-05,1.8002302253350422e-06,0.5531747583465612,0.02356319630316472
505.0,0.26013796504969466,1.0,0.4,0.0008307741233623198,3.448543866664544e-05,3.061633310541545e-06,0.7506965182758535,0.03446575612016649
505.0,0.37829664360127047,1.0,0.4,0.0012325620944575455,4.6358280920880124e-05,5.73521158342416e-06,0.938105566599753,0.05068504629317286
505.0,0.5501248175469059,1.0,0.4,0.0018383377720000774,5.84904594167629e-05,1.2886947347204303e-05,1,0.07572006925701465
505.0,0.8,1.0,0.4,0.0027490034814058664,5.693673925960541e-05,4.273497143054972e-05,1,0.12468530092063702
510.0,0.0001,1.0,0.4,3.352824237863594e-07,1.2091755069443266e-08,1.0398727434690613e-09,0.00031251499199872514,1.3304022957712203e-05
510.0,0.00014542154334489538,1.0,0.4,4.875763451143988e-07,1.7583410644173014e-08,1.512308278606156e-09,0.00045447401948267064,1.93469699947744e-05
510.0,0.00021147425268811283,1.0,0.4,7.090483840448136e-07,2.5568784894902663e-08,2.1994532306557346e-09,0.0006609240460048562,2.8134777586525912e-05
510.0,0.00030752912203613756,1.0,0.4,1.03112462018079e-06,3.717981039708107e-08,3.19896772960071e-09,0.000961170134815819,4.0914271503420666e-05
510.0,0.00044721359549995795,1.0,0.4,1.4995101512392528e-06,5.406172073896265e-08,4.653021967726545e-09,0.001397841769885925,5.949868060083436e-05
510.0,0.0006503449126242365,1.0,0.4,2.1806801968581035e-06,7.860526263225864e-08,6.768683835645106e-09,0.0020329600719307555,8.652499020103147e-05
510.0,0.000945741609003176,1.0,0.4,3.1713255413609587e-06,1.1428334370511273e-07,9.84775291867912e-09,0.0029567773915584366,0.00012582828364991684
510.0,0.0013753120438672643,1.0,0.4,4.6121008554465825e-06,1.6613836842371832e-07,1.4330550940355735e-08,0.004300666505344535,0.00018298631549176121
510.0,0.0020000000000000005,1.0,0.4,6.707644416896474e-06,2.4148627414399826e-07,2.0860453059379225e-08,0.006255935796556138,0.0002661118625104651
510.0,0.0029084308668979077,1.0,0.4,9.75574751629904e-06,3.5093045033796066e-07,3.037954571238899e-08,0.009101337186892428,0.0003870058750340762
510.0,0.0042294850537622575,1.0,0.4,1.418989230492565e-05,5.098152655313992e-07,4.4271613847124414e-08,0.013243364277823959,0.0005628363302961566
510.0,0.0061505824407227525,1.0,0.4,2.0641362961901916e-05,7.402954873281242e-07,6.457837928297572e-08,0.019275435137061866,0.0008185837599896524
510.0,0.008944271909999161,1.0,0.4,3.0030100916872415e-05,1.0742517318751421e-06,9.433189751550941e-08,0.028065044805250627,0.001190606417382906
510.0,0.01300689825248473,1.0,0.4,4.36979513057309e-05,1.5573309339045327e-06,1.3807696028211858e-07,0.040882363956327265,0.0017318439537907012
510.0,0.01891483218006352,1.0,0.4,6.360480098975205e-05,2.2543988923984237e-06,2.0271684772477094e-07,0.05958978218801602,0.0025194266286271564
510.0,0.02750624087734529,1.0,0.4,9.261879322187277e-05,3.2565686196583954e-06,2.989365174288494e-07,0.08691840536668397,0.003665834024798041
510.0,0.04000000000000001,1.0,0.4,0.00013494883590404322,4.689496917203995e-06,4.4371777646601274e-07,0.12685738946682415,0.0053353344128703704
510.0,0.05816861733795817,1.0,0.4,0.00019679545256031522,6.721316581609349e-06,6.650625627990792e-07,0.18514574959320795,0.007768389634924361
510.0,0.08458970107524516,1.0,0.4,0.000287342614873308,9.565211819911879e-06,1.0115454521231193e-06,0.26967865913143163,0.01131837186291617
510.0,0.12301164881445506,1.0,0.4,0.00042029239588059486,1.3463406966174318e-05,1.5734671575673431e-06,0.38999485383368976,0.016508184837579324
510.0,0.17888543819998323,1.0,0.4,0.0006162771530273531,1.8618825628147206e-05,2.5353205611589047e-06,0.5531747583465612,0.02412195135046492
510.0,0.26013796504969466,1.0,0.4,0.0009066832868547189,2.4985028581059332e-05,4.326598167514462e-06,0.7506965182758535,0.03536956081718723
510.0,0.37829664360127047,1.0,0.4,0.0013395545880669144,3.163661092883685e-05,8.15273990320553e-06,0.938105566599753,0.05225583625557392
510.0,0.5501248175469059,1.0,0.4,0.001987047196479172,3.444364745069928e-05,1.851838801664174e-05,1,0.07890834081917526
510.0,0.8,1.0,0.4,0.002941126394409549,1.0280694585029782e-05,6.279829790162283e-05,1,0.13554564452294984
515.0,0.0001,1.0,0.4,3.6495036622244403e-07,6.227607179942751e-09,1.3573764334751104e-09,0.00031251499199872514,1.3611739647868815e-05
515.0,0.00014542154334489538,1.0,0.4,5.307193270305544e-07,9.055655669776286e-09,1.9740639678467176e-09,0.00045447401948267064,1.9794476806242835e-05
515.0,0.00021147425268811283,1.0,0.4,7.717863098472e-07,1.3167547302517235e-08,2.871024751271989e-09,0.0006609240460048562,2.8785592152265034e-05
515.0,0.00030752912203613756,1.0,0.4,1.1223564070975134e-06,1.9145646040774622e-08,4.175743334444704e-09,0.000961170134815819,4.186078757480241e-05
515.0,0.00044721359549995795,1.0,0.4,1.6321751700222598e-06,2.783596136923805e-08,6.07381708817023e-09,0.001397841769885925,6.087531239364425e-05
515.0,0.0006503449126242365,1.0,0.4,2.373591759610022e-06,4.046694057624478e-08,8.835571496668138e-09,0.0020329600719307555,8.852731877345169e-05
515.0,0.000945741609003176,1.0,0.4,3.451835229369843e-06,5.882111686617009e-08,1.2855030206981866e-08,0.0029567773915584366,0.00012874096691516059
515.0,0.0013753120438672643,1.0,0.4,5.019968898539728e-06,8.548245863937431e-08,1.8707118909500053e-08,0.004300666505344535,0.00018722381747642754
515.0,0.0020000000000000005,1.0,0.4,7.3006593310741275e-06,1.24191218031644e-07,2.7231997712373612e-08,0.006255935796556138,0.0002722779837922849
515.0,0.0029084308668979077,1.0,0.4,1.0617879796514379e-05,1.8034970689084773e-07,3.966012984690792e-08,0.009101337186892428,0.00039598096270374765
515.0,0.0042294850537622575,1.0,0.4,1.544311256198097e-05,2.617361346546332e-07,5.779937073402408e-08,0.013243364277823959,0.0005759054613627908
515.0,0.0061505824407227525,1.0,0.4,2.2462745399152995e-05,3.794967051995446e-07,8.431817180576395e-08,0.019275435137061866,0.0008376260518507679
515.0,0.008944271909999161,1.0,0.4,3.2676520575959656e-05,5.494908240366581e-07,1.2318151232371122e-07,0.028065044805250627,0.0012183765463163914
515.0,0.01300689825248473,1.0,0.4,4.75416290816183e-05,7.940401673678377e-07,1.8033726290056507e-07,0.040882363956327265,0.0017723949434571337
515.0,0.01891483218006352,1.0,0.4,6.918421031065075e-05,1.144031101490972e-06,2.648300252705571e-07,0.05958978218801602,0.002578753786047148
515.0,0.02750624087734529,1.0,0.4,0.00010071103044065333,1.6410296375113376e-06,3.9068107493545057e-07,0.08691840536668397,0.0037528753794857745
515.0,0.04000000000000001,1.0,0.4,0.0001466713485824625,2.33833272803019e-06,5.802229602613895e-07,0.12685738946682415,0.0054635688784288
515.0,0.05816861733795817,1.0,0.4,0.00021374652988980641,3.298111303090545e-06,8.703888010053173e-07,0.18514574959320795,0.007958490295810427
515.0,0.08458970107524516,1.0,0.4,0.00031178992555069146,4.577614909934136e-06,1.3254958478869927e-06,0.26967865913143163,0.011602849833859862
515.0,0.12301164881445506,1.0,0.4,0.0004554138472357,6.18736605606518e-06,2.0657160609838243e-06,0.38999485383368976,0.016940122909313047
515.0,0.17888543819998323,1.0,0.4,0.00066644124315169,7.978873952402266e-06,3.3381521582220852e-06,0.5531747583465612,0.024793125835051454
515.0,0.26013796504969466,1.0,0.4,0.0009777131186306381,9.346838338086805e-06,5.7226829180134775e-06,0.7506965182758535,0.03645360059995592
515.0,0.37829664360127047,1.0,0.4,0.0014388347838254906,8.365955979916517e-06,1.0863209376460459e-05,0.938105566599753,0.05413446809955674
515.0,0.5501248175469059,1.0,0.4,0.0021232612682765065,1.4949596467972448e-06,2.4982989955180113e-05,1,0.08269481541185274
515.0,0.8,1.0,0.4,0.003124030215054349,5.438071871621819e-05,8.66555677320191e-05,1,0.14800953355565497
520.0,0.0001,1.0,0.4,3.905803134737762e-07,6.517441031306248e-10,1.6305354288981277e-09,0.00031251499199872514,1.3920078550751214e-05
520.0,0.00014542154334489538,1.0,0.4,5.67990209213165e-07,9.48362888220089e-10,2.371331353501205e-09,0.00045447401948267064,2.024288813411749e-05
520.0,0.00021147425268811283,1.0,0.4,8.25984969345106e-07,1.380363767733428e-09,3.448810681483394e-09,0.0006609240460048562,2.9437721416687408e-05
520.0,0.00030752912203613756,1.0,0.4,1.2011703281536446e-06,2.0099668041062557e-09,5.016124293710789e-09,0.000961170134815819,4.2809214101145046e-05
520.0,0.00044721359549995795,1.0,0.4,1.7467820790234567e-06,2.928469966523295e-09,7.2962423325328984e-09,0.001397841769885925,6.22547194350684e-05
520.0,0.0006503449126242365,1.0,0.4,2.5402432381818607e-06,4.270349851509536e-09,1.0613938894454833e-08,0.0020329600719307555,9.05336768810219e-05
520.0,0.000945741609003176,1.0,0.4,3.6941577306118245e-06,6.234808447302953e-09,1.544263616981567e-08,0.0029567773915584366,0.00013165949671371737
520.0,0.0013753120438672643,1.0,0.4,5.372305895513796e-06,9.119205668373098e-09,2.2473183425297805e-08,0.004300666505344535,0.00019146979345149214
520.0,0.0020000000000000005,1.0,0.4,7.812922995037441e-06,1.3372248419685206e-08,3.271529125381534e-08,0.006255935796556138,0.00027845636846354755
520.0,0.0029084308668979077,1.0,0.4,1.1362588388443007e-05,1.9680879703720677e-08,4.764805822121687e-08,0.009101337186892428,0.0004049737574874997
520.0,0.0042294850537622575,1.0,0.4,1.6525586246068924e-05,2.911699326091366e-08,6.944531799613074e-08,0.013243364277823959,0.0005890000735900509
520.0,0.0061505824407227525,1.0,0.4,2.4035852600384766e-05,4.33938653343624e-08,1.0131714733851993e-07,0.019275435137061866,0.0008567048263823513
520.0,0.008944271909999161,1.0,0.4,3.496195199926416e-05,6.533068575009793e-08,1.4803635423055184e-07,0.028065044805250627,0.0012461985059787522
520.0,0.01300689825248473,1.0,0.4,5.086047430331864e-05,9.972311432182579e-08,2.1676910433310326e-07,0.040882363956327265,0.0018130186813384904
520.0,0.01891483218006352,1.0,0.4,7.400066018251744e-05,1.550261013449905e-07,3.1842647257862566e-07,0.05958978218801602,0.0026381810629624728
520.0,0.02750624087734529,1.0,0.4,0.00010769431619897518,2.466962610303547e-07,4.6995309987973855e-07,0.08691840536668397,0.003840049950617967
520.0,0.04000000000000001,1.0,0.4,0.0001567823999617038,4.0399054873629936e-07,6.984027884904265e-07,0.12685738946682415,0.00559196965920877
520.0,0.05816861733795817,1.0,0.4,0.00022835676943497307,6.841026601311917e-07,1.0486603253534454e-06,0.18514574959320795,0.008148770814831102
520.0,0.08458970107524516,1.0,0.4,0.00033283874453031437,1.202234839625671e-06,1.599216106373813e-06,0.26967865913143163,0.011887444629180836
520.0,0.12301164881445506,1.0,0.4,0.00048560538720854307,2.197406111181799e-06,2.4974918081954733e-06,0.38999485383368976,0.017371876730646888
520.0,0.17888543819998323,1.0,0.4,0.000709463052241753,4.1827615468448265e-06,4.048555710567392e-06,0.5531747583465612,0.025463101305396318
520.0,0.26013796504969466,1.0,0.4,0.0010384153321641512,8.31614817459192e-06,6.973718356118042e-06,0.7506965182758535,0.037533154736932806
520.0,0.37829664360127047,1.0,0.4,0.0015232208608212047,1.7464424190316574e-05,1.3335759322052887e-05,0.938105566599753,0.05599679270751415
520.0,0.5501248175469059,1.0,0.4,0.002238047949512642,4.0391407797657486e-05,3.1024326430206806e-05,1,0.08640676149685815
520.0,0.8,1.0,0.4,0.003276007999715197,0.00012191599624833405,0.00010962406394782187,1,0.1595784433873962
522.3832559187591,0.0001,1.0,0.4,4.0099491652179076e-07,3.801129577762907e-09,1.721847719959868e-09,0.00031251499199872514,1.4042661490161468e-05
522.3832559187591,0.00014542154334489538,1.0,0.4,5.831350389853829e-07,5.528214164218781e-09,2.5041312912144065e-09,0.00045447401948267064,2.042115796640246e-05
522.3832559187591,0.00021147425268811283,1.0,0.4,8.480082926490273e-07,8.040383359109171e-09,3.6419569027223986e-09,0.0006609240460048562,2.9696980716216155e-05
522.3832559187591,0.00030752912203613756,1.0,0.4,1.2331958814393307e-06,1.1694922030791588e-08,5.297058403019861e-09,0.000961170134815819,4.318626799797234e-05
522.3832559187591,0.00044721359549995795,1.0,0.4,1.7933517989995873e-06,1.7012167452534754e-08,7.704902715843787e-09,0.001397841769885925,6.280311111074939e-05
522.3832559187591,0.0006503449126242365,1.0,0.4,2.6079607110263137e-06,2.4750418159413812e-08,1.1208476591306749e-08,0.0020329600719307555,9.133131323104696e-05
522.3832559187591,0.000945741609003176,1.0,0.4,3.7926230898599478e-06,3.6015834203873e-08,1.6307763917033924e-08,0.0029567773915584366,0.0001328197633667504
522.3832559187591,0.0013753120438672643,1.0,0.4,5.5154736703019736e-06,5.2424267371620203e-08,2.373241292374928e-08,0.004300666505344535,0.00019315777278469022
